,train,val,test
0,286_thumbnail,35754_thumbnail,11431_thumbnail
1,2666_thumbnail,40503_thumbnail,18607_thumbnail
2,2906_thumbnail,6281_thumbnail,53402_thumbnail
3,3511_thumbnail,63429_thumbnail,21910_thumbnail
4,4608_thumbnail,52846_thumbnail,40079_thumbnail
5,5265_thumbnail,10246_thumbnail,51679_thumbnail
6,6363_thumbnail,55279_thumbnail,15742_thumbnail
7,6793_thumbnail,19569_thumbnail,61320_thumbnail
8,7204_thumbnail,32432_thumbnail,50304_thumbnail
9,7329_thumbnail,39269_thumbnail,44700_thumbnail
10,7490_thumbnail,40124_thumbnail,3222_thumbnail
11,8531_thumbnail,43998_thumbnail,45630_thumbnail
12,10077_thumbnail,35197_thumbnail,28603_thumbnail
13,10469_thumbnail,31033_thumbnail,48506_thumbnail
14,10800_thumbnail,45990_thumbnail,58947_thumbnail
15,12522_thumbnail,17067_thumbnail,51346_thumbnail
16,12902_thumbnail,39880_thumbnail,11263_thumbnail
17,14401_thumbnail,26219_thumbnail,40888_thumbnail
18,14424_thumbnail,12222_thumbnail,30272_thumbnail
19,14617_thumbnail,63015_thumbnail,22489_thumbnail
20,15188_thumbnail,55287_thumbnail,26533_thumbnail
21,15671_thumbnail,43671_thumbnail,63941_thumbnail
22,15912_thumbnail,28121_thumbnail,14127_thumbnail
23,16064_thumbnail,18981_thumbnail,20312_thumbnail
24,17487_thumbnail,18914_thumbnail,15139_thumbnail
25,17738_thumbnail,36499_thumbnail,39146_thumbnail
26,18138_thumbnail,13364_thumbnail,64111_thumbnail
27,18810_thumbnail,54506_thumbnail,6175_thumbnail
28,19030_thumbnail,30508_thumbnail,31333_thumbnail
29,20882_thumbnail,8805_thumbnail,60287_thumbnail
30,21232_thumbnail,65300_thumbnail,48861_thumbnail
31,21373_thumbnail,18896_thumbnail,28393_thumbnail
32,22221_thumbnail,28821_thumbnail,18196_thumbnail
33,22740_thumbnail,39172_thumbnail,1252_thumbnail
34,22924_thumbnail,41801_thumbnail,49281_thumbnail
35,23629_thumbnail,26124_thumbnail,5992_thumbnail
36,24023_thumbnail,54590_thumbnail,431_thumbnail
37,25604_thumbnail,8713_thumbnail,39893_thumbnail
38,26939_thumbnail,24991_thumbnail,39255_thumbnail
39,27851_thumbnail,27739_thumbnail,970_thumbnail
40,28066_thumbnail,34845_thumbnail,22654_thumbnail
41,28736_thumbnail,3881_thumbnail,5264_thumbnail
42,30515_thumbnail,66_thumbnail,12244_thumbnail
43,30712_thumbnail,56500_thumbnail,52612_thumbnail
44,30792_thumbnail,39258_thumbnail,9183_thumbnail
45,31383_thumbnail,31300_thumbnail,2391_thumbnail
46,32042_thumbnail,39208_thumbnail,39252_thumbnail
47,32636_thumbnail,21445_thumbnail,47431_thumbnail
48,33984_thumbnail,49587_thumbnail,48502_thumbnail
49,34690_thumbnail,51893_thumbnail,14312_thumbnail
50,34822_thumbnail,,
51,35909_thumbnail,,
52,35953_thumbnail,,
53,38118_thumbnail,,
54,38479_thumbnail,,
55,38647_thumbnail,,
56,38901_thumbnail,,
57,43280_thumbnail,,
58,44232_thumbnail,,
59,44804_thumbnail,,
60,44962_thumbnail,,
61,46444_thumbnail,,
62,46688_thumbnail,,
63,47105_thumbnail,,
64,49942_thumbnail,,
65,49995_thumbnail,,
66,50048_thumbnail,,
67,50246_thumbnail,,
68,50962_thumbnail,,
69,51032_thumbnail,,
70,51128_thumbnail,,
71,51215_thumbnail,,
72,51499_thumbnail,,
73,52108_thumbnail,,
74,52752_thumbnail,,
75,52836_thumbnail,,
76,53098_thumbnail,,
77,53859_thumbnail,,
78,53900_thumbnail,,
79,54408_thumbnail,,
80,55876_thumbnail,,
81,56875_thumbnail,,
82,57711_thumbnail,,
83,59002_thumbnail,,
84,59760_thumbnail,,
85,59900_thumbnail,,
86,60928_thumbnail,,
87,60936_thumbnail,,
88,61823_thumbnail,,
89,63121_thumbnail,,
90,63367_thumbnail,,
91,63836_thumbnail,,
92,64771_thumbnail,,
93,1943_thumbnail,,
94,1952_thumbnail,,
95,3191_thumbnail,,
96,4827_thumbnail,,
97,4877_thumbnail,,
98,5970_thumbnail,,
99,6359_thumbnail,,
100,6449_thumbnail,,
101,7482_thumbnail,,
102,8279_thumbnail,,
103,9658_thumbnail,,
104,10548_thumbnail,,
105,12442_thumbnail,,
106,13526_thumbnail,,
107,13987_thumbnail,,
108,14051_thumbnail,,
109,15231_thumbnail,,
110,15486_thumbnail,,
111,16325_thumbnail,,
112,16876_thumbnail,,
113,17291_thumbnail,,
114,18014_thumbnail,,
115,18813_thumbnail,,
116,20205_thumbnail,,
117,21929_thumbnail,,
118,22155_thumbnail,,
119,22290_thumbnail,,
120,22425_thumbnail,,
121,24563_thumbnail,,
122,25923_thumbnail,,
123,25928_thumbnail,,
124,26950_thumbnail,,
125,27315_thumbnail,,
126,29615_thumbnail,,
127,29915_thumbnail,,
128,30203_thumbnail,,
129,30369_thumbnail,,
130,32032_thumbnail,,
131,36063_thumbnail,,
132,38349_thumbnail,,
133,38669_thumbnail,,
134,38687_thumbnail,,
135,40129_thumbnail,,
136,42125_thumbnail,,
137,42296_thumbnail,,
138,42549_thumbnail,,
139,43796_thumbnail,,
140,44283_thumbnail,,
141,44581_thumbnail,,
142,44976_thumbnail,,
143,45725_thumbnail,,
144,46543_thumbnail,,
145,46769_thumbnail,,
146,47960_thumbnail,,
147,52259_thumbnail,,
148,52375_thumbnail,,
149,52420_thumbnail,,
150,52461_thumbnail,,
151,52931_thumbnail,,
152,53377_thumbnail,,
153,54928_thumbnail,,
154,56861_thumbnail,,
155,56947_thumbnail,,
156,57598_thumbnail,,
