,train,val,test
286_thumbnail,True,False,False
2906_thumbnail,True,False,False
3222_thumbnail,True,False,False
3511_thumbnail,True,False,False
4608_thumbnail,True,False,False
5265_thumbnail,True,False,False
6281_thumbnail,True,False,False
7204_thumbnail,True,False,False
7329_thumbnail,True,False,False
8531_thumbnail,True,False,False
10077_thumbnail,True,False,False
10800_thumbnail,True,False,False
11431_thumbnail,True,False,False
12522_thumbnail,True,False,False
12902_thumbnail,True,False,False
14401_thumbnail,True,False,False
14424_thumbnail,True,False,False
15188_thumbnail,True,False,False
15671_thumbnail,True,False,False
15742_thumbnail,True,False,False
15912_thumbnail,True,False,False
17487_thumbnail,True,False,False
17738_thumbnail,True,False,False
18138_thumbnail,True,False,False
18607_thumbnail,True,False,False
19030_thumbnail,True,False,False
19569_thumbnail,True,False,False
21232_thumbnail,True,False,False
21373_thumbnail,True,False,False
21910_thumbnail,True,False,False
22221_thumbnail,True,False,False
22740_thumbnail,True,False,False
24023_thumbnail,True,False,False
25604_thumbnail,True,False,False
26939_thumbnail,True,False,False
28066_thumbnail,True,False,False
30515_thumbnail,True,False,False
30792_thumbnail,True,False,False
31383_thumbnail,True,False,False
32042_thumbnail,True,False,False
32432_thumbnail,True,False,False
34690_thumbnail,True,False,False
34822_thumbnail,True,False,False
35754_thumbnail,True,False,False
35909_thumbnail,True,False,False
35953_thumbnail,True,False,False
38118_thumbnail,True,False,False
38479_thumbnail,True,False,False
38647_thumbnail,True,False,False
38901_thumbnail,True,False,False
39269_thumbnail,True,False,False
40079_thumbnail,True,False,False
40124_thumbnail,True,False,False
40503_thumbnail,True,False,False
43280_thumbnail,True,False,False
43998_thumbnail,True,False,False
44232_thumbnail,True,False,False
44700_thumbnail,True,False,False
44804_thumbnail,True,False,False
44962_thumbnail,True,False,False
45630_thumbnail,True,False,False
46444_thumbnail,True,False,False
47105_thumbnail,True,False,False
49942_thumbnail,True,False,False
49995_thumbnail,True,False,False
50048_thumbnail,True,False,False
50246_thumbnail,True,False,False
50304_thumbnail,True,False,False
50962_thumbnail,True,False,False
51032_thumbnail,True,False,False
51215_thumbnail,True,False,False
51499_thumbnail,True,False,False
52752_thumbnail,True,False,False
52836_thumbnail,True,False,False
52846_thumbnail,True,False,False
53402_thumbnail,True,False,False
