,train,val,test
0,286_thumbnail,50304_thumbnail,25604_thumbnail
1,2666_thumbnail,21910_thumbnail,10800_thumbnail
2,2906_thumbnail,64771_thumbnail,53402_thumbnail
3,3222_thumbnail,22221_thumbnail,63367_thumbnail
4,3511_thumbnail,38118_thumbnail,46688_thumbnail
5,5265_thumbnail,61320_thumbnail,34690_thumbnail
6,6281_thumbnail,51128_thumbnail,51499_thumbnail
7,6363_thumbnail,19030_thumbnail,45630_thumbnail
8,6793_thumbnail,16064_thumbnail,4608_thumbnail
9,7329_thumbnail,32636_thumbnail,26939_thumbnail
10,7490_thumbnail,63429_thumbnail,52836_thumbnail
11,8531_thumbnail,30515_thumbnail,7204_thumbnail
12,10077_thumbnail,17067_thumbnail,3191_thumbnail
13,10246_thumbnail,44581_thumbnail,4877_thumbnail
14,10469_thumbnail,40129_thumbnail,12222_thumbnail
15,11431_thumbnail,57598_thumbnail,35197_thumbnail
16,12522_thumbnail,45990_thumbnail,22155_thumbnail
17,12902_thumbnail,63165_thumbnail,12442_thumbnail
18,14401_thumbnail,25928_thumbnail,5970_thumbnail
19,14424_thumbnail,58974_thumbnail,44283_thumbnail
20,14617_thumbnail,44976_thumbnail,18014_thumbnail
21,15188_thumbnail,34649_thumbnail,3055_thumbnail
22,15671_thumbnail,38097_thumbnail,37367_thumbnail
23,15742_thumbnail,57100_thumbnail,35998_thumbnail
24,15912_thumbnail,12159_thumbnail,28028_thumbnail
25,17487_thumbnail,21432_thumbnail,35652_thumbnail
26,17738_thumbnail,64111_thumbnail,27747_thumbnail
27,18138_thumbnail,8213_thumbnail,1925_thumbnail
28,18607_thumbnail,34720_thumbnail,4_thumbnail
29,18810_thumbnail,61493_thumbnail,35592_thumbnail
30,19569_thumbnail,24759_thumbnail,1101_thumbnail
31,20882_thumbnail,8713_thumbnail,1252_thumbnail
32,21232_thumbnail,970_thumbnail,47020_thumbnail
33,21373_thumbnail,34247_thumbnail,39728_thumbnail
34,22740_thumbnail,61089_thumbnail,53688_thumbnail
35,22924_thumbnail,29200_thumbnail,9341_thumbnail
36,23629_thumbnail,28821_thumbnail,61852_thumbnail
37,24023_thumbnail,14039_thumbnail,46435_thumbnail
38,27851_thumbnail,45104_thumbnail,3881_thumbnail
39,28066_thumbnail,52275_thumbnail,15871_thumbnail
40,28736_thumbnail,1774_thumbnail,20463_thumbnail
41,30712_thumbnail,59383_thumbnail,31333_thumbnail
42,30792_thumbnail,34688_thumbnail,21303_thumbnail
43,31383_thumbnail,34277_thumbnail,33839_thumbnail
44,32042_thumbnail,33708_thumbnail,31300_thumbnail
45,32432_thumbnail,6898_thumbnail,13387_thumbnail
46,33984_thumbnail,39208_thumbnail,34508_thumbnail
47,34822_thumbnail,48502_thumbnail,6582_thumbnail
48,35754_thumbnail,2227_thumbnail,3084_thumbnail
49,35909_thumbnail,39252_thumbnail,35792_thumbnail
50,35953_thumbnail,,
51,38479_thumbnail,,
52,38647_thumbnail,,
53,38901_thumbnail,,
54,39269_thumbnail,,
55,40079_thumbnail,,
56,40124_thumbnail,,
57,40503_thumbnail,,
58,43280_thumbnail,,
59,43998_thumbnail,,
60,44232_thumbnail,,
61,44700_thumbnail,,
62,44804_thumbnail,,
63,44962_thumbnail,,
64,46444_thumbnail,,
65,47105_thumbnail,,
66,49942_thumbnail,,
67,49995_thumbnail,,
68,50048_thumbnail,,
69,50246_thumbnail,,
70,50962_thumbnail,,
71,51032_thumbnail,,
72,51215_thumbnail,,
73,51679_thumbnail,,
74,52108_thumbnail,,
75,52752_thumbnail,,
76,52846_thumbnail,,
77,53098_thumbnail,,
78,53859_thumbnail,,
79,53900_thumbnail,,
80,54408_thumbnail,,
81,55279_thumbnail,,
82,55876_thumbnail,,
83,56875_thumbnail,,
84,57711_thumbnail,,
85,59002_thumbnail,,
86,59760_thumbnail,,
87,59900_thumbnail,,
88,60928_thumbnail,,
89,60936_thumbnail,,
90,61823_thumbnail,,
91,63121_thumbnail,,
92,63836_thumbnail,,
93,1943_thumbnail,,
94,1952_thumbnail,,
95,4827_thumbnail,,
96,6359_thumbnail,,
97,6449_thumbnail,,
98,7482_thumbnail,,
99,8279_thumbnail,,
100,9658_thumbnail,,
101,10548_thumbnail,,
102,11263_thumbnail,,
103,13526_thumbnail,,
104,13987_thumbnail,,
105,14051_thumbnail,,
106,15231_thumbnail,,
107,15486_thumbnail,,
108,16325_thumbnail,,
109,16876_thumbnail,,
110,17291_thumbnail,,
111,18813_thumbnail,,
112,20205_thumbnail,,
113,21929_thumbnail,,
114,22290_thumbnail,,
