,train,val,test
0,286_thumbnail,51679_thumbnail,30712_thumbnail
1,2906_thumbnail,10246_thumbnail,33984_thumbnail
2,3222_thumbnail,16064_thumbnail,57711_thumbnail
3,3511_thumbnail,6363_thumbnail,53859_thumbnail
4,4608_thumbnail,52108_thumbnail,23629_thumbnail
5,5265_thumbnail,18810_thumbnail,20882_thumbnail
6,6281_thumbnail,10469_thumbnail,53098_thumbnail
7,7204_thumbnail,22924_thumbnail,14617_thumbnail
8,7329_thumbnail,46688_thumbnail,28736_thumbnail
9,8531_thumbnail,6793_thumbnail,7490_thumbnail
10,10077_thumbnail,51128_thumbnail,27851_thumbnail
11,10800_thumbnail,2666_thumbnail,32636_thumbnail
12,11431_thumbnail,64824_thumbnail,29615_thumbnail
13,12522_thumbnail,48506_thumbnail,17291_thumbnail
14,12902_thumbnail,22489_thumbnail,21929_thumbnail
15,14401_thumbnail,30272_thumbnail,40129_thumbnail
16,14424_thumbnail,58974_thumbnail,59515_thumbnail
17,15188_thumbnail,38687_thumbnail,35197_thumbnail
18,15671_thumbnail,30369_thumbnail,1952_thumbnail
19,15742_thumbnail,38669_thumbnail,38349_thumbnail
20,15912_thumbnail,47960_thumbnail,3191_thumbnail
21,17487_thumbnail,47911_thumbnail,5851_thumbnail
22,17738_thumbnail,39728_thumbnail,9509_thumbnail
23,18138_thumbnail,31333_thumbnail,29240_thumbnail
24,18607_thumbnail,1925_thumbnail,39425_thumbnail
25,19030_thumbnail,9697_thumbnail,1080_thumbnail
26,19569_thumbnail,8240_thumbnail,11417_thumbnail
27,21232_thumbnail,61852_thumbnail,34247_thumbnail
28,21373_thumbnail,38018_thumbnail,34649_thumbnail
29,21910_thumbnail,16986_thumbnail,5015_thumbnail
30,22221_thumbnail,50878_thumbnail,50589_thumbnail
31,22740_thumbnail,29888_thumbnail,31473_thumbnail
32,24023_thumbnail,36499_thumbnail,6140_thumbnail
33,25604_thumbnail,58895_thumbnail,15209_thumbnail
34,26939_thumbnail,1020_thumbnail,54007_thumbnail
35,28066_thumbnail,41801_thumbnail,65371_thumbnail
36,30515_thumbnail,64111_thumbnail,54506_thumbnail
37,30792_thumbnail,32596_thumbnail,4963_thumbnail
38,31383_thumbnail,5264_thumbnail,28393_thumbnail
39,32042_thumbnail,47020_thumbnail,3881_thumbnail
40,32432_thumbnail,14127_thumbnail,53688_thumbnail
41,34690_thumbnail,5114_thumbnail,3264_thumbnail
42,34822_thumbnail,65022_thumbnail,38585_thumbnail
43,35754_thumbnail,3092_thumbnail,13387_thumbnail
44,35909_thumbnail,38849_thumbnail,56500_thumbnail
45,35953_thumbnail,26862_thumbnail,34277_thumbnail
46,38118_thumbnail,39208_thumbnail,2227_thumbnail
47,38479_thumbnail,56993_thumbnail,28562_thumbnail
48,38647_thumbnail,44530_thumbnail,39252_thumbnail
49,38901_thumbnail,34508_thumbnail,37190_thumbnail
50,39269_thumbnail,,
51,40079_thumbnail,,
52,40124_thumbnail,,
53,40503_thumbnail,,
54,43280_thumbnail,,
