,train,val,test
0,286_thumbnail,51499_thumbnail,3511_thumbnail
1,2906_thumbnail,45630_thumbnail,35909_thumbnail
2,3222_thumbnail,28736_thumbnail,51679_thumbnail
3,4608_thumbnail,59002_thumbnail,55876_thumbnail
4,5265_thumbnail,49942_thumbnail,44804_thumbnail
5,6281_thumbnail,26939_thumbnail,12902_thumbnail
6,6363_thumbnail,2666_thumbnail,52836_thumbnail
7,6793_thumbnail,53402_thumbnail,30792_thumbnail
8,7204_thumbnail,38647_thumbnail,12522_thumbnail
9,7329_thumbnail,28066_thumbnail,49995_thumbnail
10,7490_thumbnail,8531_thumbnail,39269_thumbnail
11,10077_thumbnail,14617_thumbnail,51215_thumbnail
12,10246_thumbnail,14051_thumbnail,20205_thumbnail
13,10469_thumbnail,17067_thumbnail,21929_thumbnail
14,10800_thumbnail,24563_thumbnail,8279_thumbnail
15,11431_thumbnail,9658_thumbnail,22489_thumbnail
16,14401_thumbnail,15231_thumbnail,60988_thumbnail
17,14424_thumbnail,25923_thumbnail,46769_thumbnail
18,15188_thumbnail,52375_thumbnail,13987_thumbnail
19,15671_thumbnail,62828_thumbnail,36063_thumbnail
20,15742_thumbnail,28603_thumbnail,40888_thumbnail
21,15912_thumbnail,1020_thumbnail,8713_thumbnail
22,16064_thumbnail,63897_thumbnail,28393_thumbnail
23,17487_thumbnail,5851_thumbnail,36513_thumbnail
24,17738_thumbnail,63941_thumbnail,38097_thumbnail
25,18138_thumbnail,36639_thumbnail,24507_thumbnail
26,18607_thumbnail,15221_thumbnail,5264_thumbnail
27,18810_thumbnail,20858_thumbnail,39144_thumbnail
28,19030_thumbnail,60058_thumbnail,48861_thumbnail
29,19569_thumbnail,52438_thumbnail,39297_thumbnail
30,20882_thumbnail,59383_thumbnail,38535_thumbnail
31,21232_thumbnail,13364_thumbnail,39255_thumbnail
32,21373_thumbnail,35592_thumbnail,3098_thumbnail
33,21910_thumbnail,60287_thumbnail,41801_thumbnail
34,22221_thumbnail,45185_thumbnail,5015_thumbnail
35,22740_thumbnail,61033_thumbnail,39146_thumbnail
36,22924_thumbnail,31333_thumbnail,1774_thumbnail
37,23629_thumbnail,32112_thumbnail,34649_thumbnail
38,24023_thumbnail,4211_thumbnail,16986_thumbnail
39,25604_thumbnail,26190_thumbnail,50878_thumbnail
40,27851_thumbnail,53688_thumbnail,10642_thumbnail
41,30515_thumbnail,45104_thumbnail,65300_thumbnail
42,30712_thumbnail,33708_thumbnail,13387_thumbnail
43,31383_thumbnail,8985_thumbnail,2391_thumbnail
44,32042_thumbnail,25256_thumbnail,41099_thumbnail
45,32432_thumbnail,15583_thumbnail,26862_thumbnail
46,32636_thumbnail,37307_thumbnail,37190_thumbnail
47,33984_thumbnail,57265_thumbnail,3084_thumbnail
48,34690_thumbnail,34508_thumbnail,65094_thumbnail
49,34822_thumbnail,48502_thumbnail,4797_thumbnail
50,35754_thumbnail,,
51,35953_thumbnail,,
52,38118_thumbnail,,
53,38479_thumbnail,,
54,38901_thumbnail,,
55,40079_thumbnail,,
56,40124_thumbnail,,
57,40503_thumbnail,,
58,43280_thumbnail,,
59,43998_thumbnail,,
60,44232_thumbnail,,
61,44700_thumbnail,,
62,44962_thumbnail,,
63,46444_thumbnail,,
64,46688_thumbnail,,
65,47105_thumbnail,,
66,50048_thumbnail,,
67,50246_thumbnail,,
68,50304_thumbnail,,
69,50962_thumbnail,,
70,51032_thumbnail,,
71,51128_thumbnail,,
72,52108_thumbnail,,
73,52752_thumbnail,,
74,52846_thumbnail,,
75,53098_thumbnail,,
76,53859_thumbnail,,
77,53900_thumbnail,,
78,54408_thumbnail,,
79,55279_thumbnail,,
80,56875_thumbnail,,
81,57711_thumbnail,,
82,59760_thumbnail,,
83,59900_thumbnail,,
84,60928_thumbnail,,
85,60936_thumbnail,,
86,61320_thumbnail,,
87,61823_thumbnail,,
88,63121_thumbnail,,
89,63367_thumbnail,,
90,63429_thumbnail,,
91,63836_thumbnail,,
92,64771_thumbnail,,
93,1943_thumbnail,,
94,1952_thumbnail,,
95,3191_thumbnail,,
96,4827_thumbnail,,
97,4877_thumbnail,,
98,5970_thumbnail,,
99,6359_thumbnail,,
100,6449_thumbnail,,
101,7482_thumbnail,,
102,10548_thumbnail,,
103,11263_thumbnail,,
104,12222_thumbnail,,
105,12442_thumbnail,,
106,13526_thumbnail,,
107,15486_thumbnail,,
108,16325_thumbnail,,
109,16876_thumbnail,,
110,17291_thumbnail,,
111,18014_thumbnail,,
112,18813_thumbnail,,
113,22155_thumbnail,,
114,22290_thumbnail,,
115,22425_thumbnail,,
116,25928_thumbnail,,
117,26219_thumbnail,,
118,26533_thumbnail,,
119,26950_thumbnail,,
120,27315_thumbnail,,
121,29615_thumbnail,,
122,29915_thumbnail,,
123,30203_thumbnail,,
124,30272_thumbnail,,
125,30369_thumbnail,,
126,31033_thumbnail,,
127,32032_thumbnail,,
128,35197_thumbnail,,
129,38349_thumbnail,,
130,38669_thumbnail,,
131,38687_thumbnail,,
132,39880_thumbnail,,
133,40129_thumbnail,,
134,42125_thumbnail,,
135,42296_thumbnail,,
136,42549_thumbnail,,
137,43796_thumbnail,,
138,44283_thumbnail,,
139,44581_thumbnail,,
140,44976_thumbnail,,
141,45725_thumbnail,,
142,45990_thumbnail,,
143,46543_thumbnail,,
144,47960_thumbnail,,
145,48506_thumbnail,,
146,51346_thumbnail,,
147,52259_thumbnail,,
148,52420_thumbnail,,
149,52461_thumbnail,,
150,52931_thumbnail,,
151,53377_thumbnail,,
152,54928_thumbnail,,
153,55287_thumbnail,,
154,56861_thumbnail,,
155,56947_thumbnail,,
156,57598_thumbnail,,
157,58947_thumbnail,,
158,58974_thumbnail,,
159,59515_thumbnail,,
160,61961_thumbnail,,
161,63015_thumbnail,,
162,63165_thumbnail,,
163,63289_thumbnail,,
164,64824_thumbnail,,
165,4_thumbnail,,
166,431_thumbnail,,
167,706_thumbnail,,
168,970_thumbnail,,
169,1080_thumbnail,,
170,1101_thumbnail,,
171,1252_thumbnail,,
172,1289_thumbnail,,
173,1925_thumbnail,,
174,2097_thumbnail,,
175,2706_thumbnail,,
176,3055_thumbnail,,
177,3264_thumbnail,,
178,3881_thumbnail,,
179,4963_thumbnail,,
180,5114_thumbnail,,
181,5307_thumbnail,,
182,5992_thumbnail,,
183,6140_thumbnail,,
184,6175_thumbnail,,
185,6558_thumbnail,,
186,6843_thumbnail,,
187,6951_thumbnail,,
188,8213_thumbnail,,
189,8240_thumbnail,,
190,8805_thumbnail,,
191,9154_thumbnail,,
192,9341_thumbnail,,
193,9509_thumbnail,,
194,9697_thumbnail,,
195,10143_thumbnail,,
196,10896_thumbnail,,
197,11417_thumbnail,,
198,11559_thumbnail,,
199,12159_thumbnail,,
200,14039_thumbnail,,
201,14127_thumbnail,,
202,14542_thumbnail,,
203,15139_thumbnail,,
204,15209_thumbnail,,
205,15293_thumbnail,,
206,15871_thumbnail,,
207,16042_thumbnail,,
208,16209_thumbnail,,
209,17174_thumbnail,,
210,17365_thumbnail,,
