,train,val,test
0,286_thumbnail,51499_thumbnail,3511_thumbnail
1,2906_thumbnail,45630_thumbnail,35909_thumbnail
2,3222_thumbnail,28736_thumbnail,51679_thumbnail
3,4608_thumbnail,59002_thumbnail,55876_thumbnail
4,5265_thumbnail,49942_thumbnail,44804_thumbnail
5,6281_thumbnail,26939_thumbnail,12902_thumbnail
6,6363_thumbnail,2666_thumbnail,52836_thumbnail
7,6793_thumbnail,53402_thumbnail,30792_thumbnail
8,7204_thumbnail,38647_thumbnail,12522_thumbnail
9,7329_thumbnail,28066_thumbnail,49995_thumbnail
10,7490_thumbnail,8531_thumbnail,39269_thumbnail
11,10077_thumbnail,14617_thumbnail,51215_thumbnail
12,10246_thumbnail,14051_thumbnail,20205_thumbnail
13,10469_thumbnail,17067_thumbnail,21929_thumbnail
14,10800_thumbnail,24563_thumbnail,8279_thumbnail
15,11431_thumbnail,9658_thumbnail,22489_thumbnail
16,14401_thumbnail,15231_thumbnail,60988_thumbnail
17,14424_thumbnail,25923_thumbnail,46769_thumbnail
18,15188_thumbnail,52375_thumbnail,13987_thumbnail
19,15671_thumbnail,62828_thumbnail,36063_thumbnail
20,15742_thumbnail,28603_thumbnail,40888_thumbnail
21,15912_thumbnail,1020_thumbnail,8713_thumbnail
22,16064_thumbnail,63897_thumbnail,28393_thumbnail
23,17487_thumbnail,5851_thumbnail,36513_thumbnail
24,17738_thumbnail,63941_thumbnail,38097_thumbnail
25,18138_thumbnail,36639_thumbnail,24507_thumbnail
26,18607_thumbnail,15221_thumbnail,5264_thumbnail
27,18810_thumbnail,20858_thumbnail,39144_thumbnail
28,19030_thumbnail,60058_thumbnail,48861_thumbnail
29,19569_thumbnail,52438_thumbnail,39297_thumbnail
30,20882_thumbnail,59383_thumbnail,38535_thumbnail
31,21232_thumbnail,13364_thumbnail,39255_thumbnail
32,21373_thumbnail,35592_thumbnail,3098_thumbnail
33,21910_thumbnail,60287_thumbnail,41801_thumbnail
34,22221_thumbnail,45185_thumbnail,5015_thumbnail
35,22740_thumbnail,61033_thumbnail,39146_thumbnail
36,22924_thumbnail,31333_thumbnail,1774_thumbnail
37,23629_thumbnail,32112_thumbnail,34649_thumbnail
38,24023_thumbnail,4211_thumbnail,16986_thumbnail
39,25604_thumbnail,26190_thumbnail,50878_thumbnail
40,27851_thumbnail,53688_thumbnail,10642_thumbnail
41,30515_thumbnail,45104_thumbnail,65300_thumbnail
42,30712_thumbnail,33708_thumbnail,13387_thumbnail
43,31383_thumbnail,8985_thumbnail,2391_thumbnail
44,32042_thumbnail,25256_thumbnail,41099_thumbnail
45,32432_thumbnail,15583_thumbnail,26862_thumbnail
46,32636_thumbnail,37307_thumbnail,37190_thumbnail
47,33984_thumbnail,57265_thumbnail,3084_thumbnail
48,34690_thumbnail,34508_thumbnail,65094_thumbnail
49,34822_thumbnail,48502_thumbnail,4797_thumbnail
50,35754_thumbnail,,
51,35953_thumbnail,,
52,38118_thumbnail,,
53,38479_thumbnail,,
54,38901_thumbnail,,
55,40079_thumbnail,,
56,40124_thumbnail,,
57,40503_thumbnail,,
58,43280_thumbnail,,
59,43998_thumbnail,,
60,44232_thumbnail,,
61,44700_thumbnail,,
62,44962_thumbnail,,
63,46444_thumbnail,,
64,46688_thumbnail,,
65,47105_thumbnail,,
66,50048_thumbnail,,
67,50246_thumbnail,,
68,50304_thumbnail,,
69,50962_thumbnail,,
70,1943_thumbnail,,
71,1952_thumbnail,,
72,3191_thumbnail,,
73,4827_thumbnail,,
74,4877_thumbnail,,
75,5970_thumbnail,,
76,6359_thumbnail,,
77,6449_thumbnail,,
78,7482_thumbnail,,
79,10548_thumbnail,,
80,11263_thumbnail,,
81,12222_thumbnail,,
82,12442_thumbnail,,
83,13526_thumbnail,,
84,15486_thumbnail,,
85,16325_thumbnail,,
86,16876_thumbnail,,
87,17291_thumbnail,,
88,18014_thumbnail,,
89,18813_thumbnail,,
90,22155_thumbnail,,
91,22290_thumbnail,,
92,22425_thumbnail,,
93,25928_thumbnail,,
94,26219_thumbnail,,
95,26533_thumbnail,,
96,26950_thumbnail,,
97,27315_thumbnail,,
98,29615_thumbnail,,
99,29915_thumbnail,,
100,30203_thumbnail,,
101,30272_thumbnail,,
102,30369_thumbnail,,
103,31033_thumbnail,,
104,32032_thumbnail,,
105,35197_thumbnail,,
106,38349_thumbnail,,
107,38669_thumbnail,,
108,38687_thumbnail,,
109,39880_thumbnail,,
110,40129_thumbnail,,
111,42125_thumbnail,,
112,42296_thumbnail,,
113,42549_thumbnail,,
114,43796_thumbnail,,
115,44283_thumbnail,,
116,44581_thumbnail,,
117,44976_thumbnail,,
118,45725_thumbnail,,
119,45990_thumbnail,,
120,46543_thumbnail,,
121,47960_thumbnail,,
122,48506_thumbnail,,
123,51346_thumbnail,,
124,4_thumbnail,,
125,431_thumbnail,,
126,706_thumbnail,,
127,970_thumbnail,,
128,1080_thumbnail,,
129,1101_thumbnail,,
130,1252_thumbnail,,
131,1289_thumbnail,,
132,1925_thumbnail,,
133,2097_thumbnail,,
134,2706_thumbnail,,
135,3055_thumbnail,,
136,3264_thumbnail,,
137,3881_thumbnail,,
138,4963_thumbnail,,
139,5114_thumbnail,,
140,5307_thumbnail,,
141,5992_thumbnail,,
142,6140_thumbnail,,
143,6175_thumbnail,,
144,6558_thumbnail,,
145,6843_thumbnail,,
146,6951_thumbnail,,
147,8213_thumbnail,,
148,8240_thumbnail,,
149,8805_thumbnail,,
150,9154_thumbnail,,
151,9341_thumbnail,,
152,9509_thumbnail,,
153,9697_thumbnail,,
154,10143_thumbnail,,
155,10896_thumbnail,,
156,11417_thumbnail,,
157,11559_thumbnail,,
158,12159_thumbnail,,
159,14039_thumbnail,,
160,14127_thumbnail,,
161,14542_thumbnail,,
162,15139_thumbnail,,
163,15209_thumbnail,,
164,15293_thumbnail,,
165,15871_thumbnail,,
166,16042_thumbnail,,
167,16209_thumbnail,,
168,17174_thumbnail,,
169,17365_thumbnail,,
170,17416_thumbnail,,
171,17854_thumbnail,,
172,18196_thumbnail,,
173,18547_thumbnail,,
174,18568_thumbnail,,
175,18896_thumbnail,,
176,18914_thumbnail,,
177,18981_thumbnail,,
178,19157_thumbnail,,
179,19255_thumbnail,,
180,19512_thumbnail,,
181,20312_thumbnail,,
182,20316_thumbnail,,
183,20463_thumbnail,,
184,20670_thumbnail,,
185,21432_thumbnail,,
186,22654_thumbnail,,
187,24617_thumbnail,,
188,24759_thumbnail,,
189,24991_thumbnail,,
190,25561_thumbnail,,
191,25792_thumbnail,,
192,26124_thumbnail,,
193,26603_thumbnail,,
194,27245_thumbnail,,
195,27249_thumbnail,,
196,27739_thumbnail,,
197,27747_thumbnail,,
198,27950_thumbnail,,
199,28028_thumbnail,,
200,28121_thumbnail,,
201,28519_thumbnail,,
202,28821_thumbnail,,
203,28922_thumbnail,,
204,29147_thumbnail,,
205,29200_thumbnail,,
206,29240_thumbnail,,
207,29331_thumbnail,,
208,29888_thumbnail,,
209,29904_thumbnail,,
210,30508_thumbnail,,
