,train,val,test
0,286_thumbnail,59002_thumbnail,64771_thumbnail
1,2666_thumbnail,52752_thumbnail,44804_thumbnail
2,2906_thumbnail,63121_thumbnail,7490_thumbnail
3,3511_thumbnail,44700_thumbnail,51499_thumbnail
4,4608_thumbnail,28066_thumbnail,63429_thumbnail
5,5265_thumbnail,50304_thumbnail,63367_thumbnail
6,6281_thumbnail,51679_thumbnail,3222_thumbnail
7,6363_thumbnail,18810_thumbnail,21910_thumbnail
8,6793_thumbnail,15671_thumbnail,40503_thumbnail
9,7204_thumbnail,35754_thumbnail,10469_thumbnail
10,7329_thumbnail,52846_thumbnail,20882_thumbnail
11,8531_thumbnail,15188_thumbnail,54408_thumbnail
12,10077_thumbnail,38349_thumbnail,9658_thumbnail
13,10246_thumbnail,24563_thumbnail,25928_thumbnail
14,10800_thumbnail,5970_thumbnail,20205_thumbnail
15,11431_thumbnail,57598_thumbnail,26950_thumbnail
16,12522_thumbnail,10548_thumbnail,12222_thumbnail
17,12902_thumbnail,40129_thumbnail,43796_thumbnail
18,14401_thumbnail,14051_thumbnail,36063_thumbnail
19,14424_thumbnail,1952_thumbnail,30203_thumbnail
20,14617_thumbnail,42296_thumbnail,44976_thumbnail
21,15742_thumbnail,64188_thumbnail,60058_thumbnail
22,15912_thumbnail,20312_thumbnail,25561_thumbnail
23,16064_thumbnail,39365_thumbnail,19255_thumbnail
24,17487_thumbnail,5851_thumbnail,27249_thumbnail
25,17738_thumbnail,36513_thumbnail,31473_thumbnail
26,18138_thumbnail,54949_thumbnail,30794_thumbnail
27,18607_thumbnail,6175_thumbnail,61493_thumbnail
28,19030_thumbnail,36204_thumbnail,51832_thumbnail
29,19569_thumbnail,20858_thumbnail,10642_thumbnail
30,21232_thumbnail,2097_thumbnail,29331_thumbnail
31,21373_thumbnail,49281_thumbnail,30738_thumbnail
32,22221_thumbnail,54590_thumbnail,18896_thumbnail
33,22740_thumbnail,706_thumbnail,43390_thumbnail
34,22924_thumbnail,45104_thumbnail,35239_thumbnail
35,23629_thumbnail,27950_thumbnail,15293_thumbnail
36,24023_thumbnail,46469_thumbnail,39255_thumbnail
37,25604_thumbnail,39425_thumbnail,10896_thumbnail
38,26939_thumbnail,20670_thumbnail,24759_thumbnail
39,27851_thumbnail,57468_thumbnail,36499_thumbnail
40,28736_thumbnail,43432_thumbnail,32112_thumbnail
41,30515_thumbnail,17416_thumbnail,36639_thumbnail
42,30712_thumbnail,25256_thumbnail,10252_thumbnail
43,30792_thumbnail,39258_thumbnail,2391_thumbnail
44,31383_thumbnail,9183_thumbnail,41099_thumbnail
45,32042_thumbnail,11557_thumbnail,23796_thumbnail
46,32432_thumbnail,39252_thumbnail,37190_thumbnail
47,32636_thumbnail,20329_thumbnail,46815_thumbnail
48,33984_thumbnail,35792_thumbnail,49587_thumbnail
49,34690_thumbnail,5456_thumbnail,38019_thumbnail
50,34822_thumbnail,,
51,35909_thumbnail,,
52,35953_thumbnail,,
53,38118_thumbnail,,
54,38479_thumbnail,,
55,38647_thumbnail,,
56,38901_thumbnail,,
57,39269_thumbnail,,
58,40079_thumbnail,,
59,40124_thumbnail,,
60,43280_thumbnail,,
61,43998_thumbnail,,
62,44232_thumbnail,,
63,44962_thumbnail,,
64,45630_thumbnail,,
65,46444_thumbnail,,
66,46688_thumbnail,,
67,47105_thumbnail,,
68,49942_thumbnail,,
69,49995_thumbnail,,
70,1943_thumbnail,,
71,3191_thumbnail,,
72,4827_thumbnail,,
73,4877_thumbnail,,
74,6359_thumbnail,,
75,6449_thumbnail,,
76,7482_thumbnail,,
77,8279_thumbnail,,
78,11263_thumbnail,,
79,12442_thumbnail,,
80,13526_thumbnail,,
81,13987_thumbnail,,
82,15231_thumbnail,,
83,15486_thumbnail,,
84,16325_thumbnail,,
85,16876_thumbnail,,
86,17067_thumbnail,,
87,17291_thumbnail,,
88,18014_thumbnail,,
89,18813_thumbnail,,
90,21929_thumbnail,,
91,22155_thumbnail,,
92,22290_thumbnail,,
93,22425_thumbnail,,
94,22489_thumbnail,,
95,25923_thumbnail,,
96,26219_thumbnail,,
97,26533_thumbnail,,
98,27315_thumbnail,,
99,28603_thumbnail,,
100,29615_thumbnail,,
101,29915_thumbnail,,
102,30272_thumbnail,,
103,30369_thumbnail,,
104,31033_thumbnail,,
105,32032_thumbnail,,
106,35197_thumbnail,,
107,38669_thumbnail,,
108,38687_thumbnail,,
109,39880_thumbnail,,
110,40888_thumbnail,,
111,42125_thumbnail,,
112,42549_thumbnail,,
113,44283_thumbnail,,
114,44581_thumbnail,,
115,45725_thumbnail,,
116,45990_thumbnail,,
117,46543_thumbnail,,
118,46769_thumbnail,,
119,47960_thumbnail,,
120,48506_thumbnail,,
121,51346_thumbnail,,
122,52259_thumbnail,,
123,52375_thumbnail,,
124,4_thumbnail,,
125,431_thumbnail,,
126,970_thumbnail,,
127,1020_thumbnail,,
128,1080_thumbnail,,
129,1101_thumbnail,,
130,1252_thumbnail,,
131,1289_thumbnail,,
132,1774_thumbnail,,
133,1925_thumbnail,,
134,2706_thumbnail,,
135,3055_thumbnail,,
136,3098_thumbnail,,
137,3264_thumbnail,,
138,3881_thumbnail,,
139,4211_thumbnail,,
140,4963_thumbnail,,
141,5015_thumbnail,,
142,5114_thumbnail,,
143,5264_thumbnail,,
144,5307_thumbnail,,
145,5992_thumbnail,,
146,6140_thumbnail,,
147,6558_thumbnail,,
148,6843_thumbnail,,
149,6951_thumbnail,,
150,8213_thumbnail,,
151,8240_thumbnail,,
152,8713_thumbnail,,
153,8805_thumbnail,,
154,9154_thumbnail,,
155,9341_thumbnail,,
156,9509_thumbnail,,
157,9697_thumbnail,,
158,10143_thumbnail,,
159,11417_thumbnail,,
160,11559_thumbnail,,
161,12159_thumbnail,,
162,13364_thumbnail,,
163,14039_thumbnail,,
164,14127_thumbnail,,
165,14542_thumbnail,,
166,15139_thumbnail,,
167,15209_thumbnail,,
168,15221_thumbnail,,
169,15871_thumbnail,,
170,16042_thumbnail,,
171,16209_thumbnail,,
172,16986_thumbnail,,
173,17174_thumbnail,,
174,17365_thumbnail,,
175,17854_thumbnail,,
176,18196_thumbnail,,
177,18547_thumbnail,,
178,18568_thumbnail,,
179,18914_thumbnail,,
180,18981_thumbnail,,
181,19157_thumbnail,,
182,19512_thumbnail,,
183,20316_thumbnail,,
184,20463_thumbnail,,
185,21432_thumbnail,,
186,22654_thumbnail,,
187,24507_thumbnail,,
188,24617_thumbnail,,
189,24991_thumbnail,,
190,25792_thumbnail,,
191,26124_thumbnail,,
192,26190_thumbnail,,
193,26603_thumbnail,,
194,27245_thumbnail,,
195,27739_thumbnail,,
196,27747_thumbnail,,
197,28028_thumbnail,,
198,28121_thumbnail,,
199,28393_thumbnail,,
200,28519_thumbnail,,
201,28821_thumbnail,,
202,28922_thumbnail,,
203,29147_thumbnail,,
204,29200_thumbnail,,
205,29240_thumbnail,,
206,29888_thumbnail,,
207,29904_thumbnail,,
208,30508_thumbnail,,
209,31333_thumbnail,,
210,32035_thumbnail,,
211,32192_thumbnail,,
212,32596_thumbnail,,
213,34247_thumbnail,,
214,34649_thumbnail,,
215,34720_thumbnail,,
216,34845_thumbnail,,
217,35592_thumbnail,,
218,35652_thumbnail,,
219,35998_thumbnail,,
220,36008_thumbnail,,
221,37367_thumbnail,,
222,37655_thumbnail,,
223,38018_thumbnail,,
224,38041_thumbnail,,
225,38048_thumbnail,,
226,38097_thumbnail,,
227,38535_thumbnail,,
228,39144_thumbnail,,
229,39146_thumbnail,,
230,39172_thumbnail,,
231,39297_thumbnail,,
232,39728_thumbnail,,
233,39893_thumbnail,,
234,39990_thumbnail,,
235,40639_thumbnail,,
236,41801_thumbnail,,
237,43671_thumbnail,,
238,43815_thumbnail,,
239,43875_thumbnail,,
240,44432_thumbnail,,
241,45185_thumbnail,,
242,46139_thumbnail,,
243,46172_thumbnail,,
244,46435_thumbnail,,
245,46736_thumbnail,,
246,46793_thumbnail,,
247,66_thumbnail,,
248,281_thumbnail,,
249,3092_thumbnail,,
250,3672_thumbnail,,
251,5852_thumbnail,,
252,6898_thumbnail,,
253,8130_thumbnail,,
254,8985_thumbnail,,
255,12244_thumbnail,,
256,13387_thumbnail,,
257,15583_thumbnail,,
258,21303_thumbnail,,
259,26025_thumbnail,,
260,26862_thumbnail,,
261,31300_thumbnail,,
262,31793_thumbnail,,
263,33708_thumbnail,,
264,33839_thumbnail,,
265,33976_thumbnail,,
266,34277_thumbnail,,
267,34688_thumbnail,,
268,38366_thumbnail,,
269,38585_thumbnail,,
270,38849_thumbnail,,
271,2227_thumbnail,,
272,3084_thumbnail,,
273,3997_thumbnail,,
274,4797_thumbnail,,
275,6582_thumbnail,,
276,9254_thumbnail,,
277,14312_thumbnail,,
278,14532_thumbnail,,
279,21445_thumbnail,,
280,23523_thumbnail,,
281,25331_thumbnail,,
282,28562_thumbnail,,
283,30868_thumbnail,,
284,30986_thumbnail,,
285,31297_thumbnail,,
286,34508_thumbnail,,
287,36678_thumbnail,,
288,37307_thumbnail,,
289,39208_thumbnail,,
290,42260_thumbnail,,
291,44530_thumbnail,,
292,47431_thumbnail,,
293,48502_thumbnail,,
294,48550_thumbnail,,
