,train,val,test
0,286_thumbnail,50304_thumbnail,25604_thumbnail
1,2666_thumbnail,21910_thumbnail,10800_thumbnail
2,2906_thumbnail,64771_thumbnail,53402_thumbnail
3,3222_thumbnail,22221_thumbnail,63367_thumbnail
4,3511_thumbnail,38118_thumbnail,46688_thumbnail
5,5265_thumbnail,61320_thumbnail,34690_thumbnail
6,6281_thumbnail,51128_thumbnail,51499_thumbnail
7,6363_thumbnail,19030_thumbnail,45630_thumbnail
8,6793_thumbnail,16064_thumbnail,4608_thumbnail
9,7329_thumbnail,32636_thumbnail,26939_thumbnail
10,7490_thumbnail,63429_thumbnail,52836_thumbnail
11,8531_thumbnail,30515_thumbnail,7204_thumbnail
12,10077_thumbnail,17067_thumbnail,3191_thumbnail
13,10246_thumbnail,44581_thumbnail,4877_thumbnail
14,10469_thumbnail,40129_thumbnail,12222_thumbnail
15,11431_thumbnail,57598_thumbnail,35197_thumbnail
16,12522_thumbnail,45990_thumbnail,22155_thumbnail
17,12902_thumbnail,63165_thumbnail,12442_thumbnail
18,14401_thumbnail,25928_thumbnail,5970_thumbnail
19,14424_thumbnail,58974_thumbnail,44283_thumbnail
20,14617_thumbnail,44976_thumbnail,18014_thumbnail
21,15188_thumbnail,34649_thumbnail,3055_thumbnail
22,15671_thumbnail,38097_thumbnail,37367_thumbnail
23,15742_thumbnail,57100_thumbnail,35998_thumbnail
24,15912_thumbnail,12159_thumbnail,28028_thumbnail
25,17487_thumbnail,21432_thumbnail,35652_thumbnail
26,17738_thumbnail,64111_thumbnail,27747_thumbnail
27,18138_thumbnail,8213_thumbnail,1925_thumbnail
28,18607_thumbnail,34720_thumbnail,4_thumbnail
29,18810_thumbnail,61493_thumbnail,35592_thumbnail
30,19569_thumbnail,24759_thumbnail,1101_thumbnail
31,20882_thumbnail,8713_thumbnail,1252_thumbnail
32,21232_thumbnail,970_thumbnail,47020_thumbnail
33,21373_thumbnail,34247_thumbnail,39728_thumbnail
34,22740_thumbnail,61089_thumbnail,53688_thumbnail
35,22924_thumbnail,29200_thumbnail,9341_thumbnail
36,23629_thumbnail,28821_thumbnail,61852_thumbnail
37,24023_thumbnail,14039_thumbnail,46435_thumbnail
38,27851_thumbnail,45104_thumbnail,3881_thumbnail
39,28066_thumbnail,52275_thumbnail,15871_thumbnail
40,28736_thumbnail,1774_thumbnail,20463_thumbnail
41,30712_thumbnail,59383_thumbnail,31333_thumbnail
42,30792_thumbnail,34688_thumbnail,21303_thumbnail
43,31383_thumbnail,34277_thumbnail,33839_thumbnail
44,32042_thumbnail,33708_thumbnail,31300_thumbnail
45,32432_thumbnail,6898_thumbnail,13387_thumbnail
46,33984_thumbnail,39208_thumbnail,34508_thumbnail
47,34822_thumbnail,48502_thumbnail,6582_thumbnail
48,35754_thumbnail,2227_thumbnail,3084_thumbnail
49,35909_thumbnail,39252_thumbnail,35792_thumbnail
50,35953_thumbnail,,
51,38479_thumbnail,,
52,38647_thumbnail,,
53,38901_thumbnail,,
54,39269_thumbnail,,
55,40079_thumbnail,,
56,40124_thumbnail,,
57,40503_thumbnail,,
58,43280_thumbnail,,
59,43998_thumbnail,,
60,44232_thumbnail,,
61,44700_thumbnail,,
62,44804_thumbnail,,
63,44962_thumbnail,,
64,46444_thumbnail,,
65,47105_thumbnail,,
66,49942_thumbnail,,
67,49995_thumbnail,,
68,50048_thumbnail,,
69,50246_thumbnail,,
70,1943_thumbnail,,
71,1952_thumbnail,,
72,4827_thumbnail,,
73,6359_thumbnail,,
74,6449_thumbnail,,
75,7482_thumbnail,,
76,8279_thumbnail,,
77,9658_thumbnail,,
78,10548_thumbnail,,
79,11263_thumbnail,,
80,13526_thumbnail,,
81,13987_thumbnail,,
82,14051_thumbnail,,
83,15231_thumbnail,,
84,15486_thumbnail,,
85,16325_thumbnail,,
86,16876_thumbnail,,
87,17291_thumbnail,,
88,18813_thumbnail,,
89,20205_thumbnail,,
90,21929_thumbnail,,
91,22290_thumbnail,,
92,22425_thumbnail,,
93,22489_thumbnail,,
94,24563_thumbnail,,
95,25923_thumbnail,,
96,26219_thumbnail,,
97,26533_thumbnail,,
98,26950_thumbnail,,
99,27315_thumbnail,,
100,28603_thumbnail,,
101,29615_thumbnail,,
102,29915_thumbnail,,
103,30203_thumbnail,,
104,30272_thumbnail,,
105,30369_thumbnail,,
106,31033_thumbnail,,
107,32032_thumbnail,,
108,36063_thumbnail,,
109,38349_thumbnail,,
110,38669_thumbnail,,
111,38687_thumbnail,,
112,39880_thumbnail,,
113,40888_thumbnail,,
114,42125_thumbnail,,
