,train,val,test
0,286_thumbnail,21910_thumbnail,40503_thumbnail
1,2666_thumbnail,32636_thumbnail,32042_thumbnail
2,2906_thumbnail,17738_thumbnail,14401_thumbnail
3,3511_thumbnail,10246_thumbnail,44700_thumbnail
4,4608_thumbnail,52752_thumbnail,3222_thumbnail
5,5265_thumbnail,59760_thumbnail,60928_thumbnail
6,6281_thumbnail,54408_thumbnail,6363_thumbnail
7,6793_thumbnail,64771_thumbnail,12902_thumbnail
8,7329_thumbnail,61823_thumbnail,52846_thumbnail
9,7490_thumbnail,50246_thumbnail,7204_thumbnail
10,8531_thumbnail,53900_thumbnail,10469_thumbnail
11,10077_thumbnail,16064_thumbnail,63836_thumbnail
12,10800_thumbnail,63015_thumbnail,48506_thumbnail
13,11431_thumbnail,31033_thumbnail,46769_thumbnail
14,12522_thumbnail,30272_thumbnail,14051_thumbnail
15,14424_thumbnail,9658_thumbnail,58974_thumbnail
16,14617_thumbnail,42549_thumbnail,60988_thumbnail
17,15188_thumbnail,59515_thumbnail,6449_thumbnail
18,15671_thumbnail,1952_thumbnail,56947_thumbnail
19,15742_thumbnail,54928_thumbnail,22155_thumbnail
20,15912_thumbnail,39880_thumbnail,3191_thumbnail
21,17487_thumbnail,15139_thumbnail,60287_thumbnail
22,18138_thumbnail,27249_thumbnail,52784_thumbnail
23,18607_thumbnail,54007_thumbnail,39255_thumbnail
24,18810_thumbnail,60058_thumbnail,26190_thumbnail
25,19030_thumbnail,5851_thumbnail,4211_thumbnail
26,19569_thumbnail,39172_thumbnail,14039_thumbnail
27,20882_thumbnail,31473_thumbnail,38097_thumbnail
28,21232_thumbnail,47911_thumbnail,10642_thumbnail
29,21373_thumbnail,24759_thumbnail,35998_thumbnail
30,22221_thumbnail,63298_thumbnail,9697_thumbnail
31,22740_thumbnail,53688_thumbnail,18896_thumbnail
32,22924_thumbnail,3881_thumbnail,38041_thumbnail
33,23629_thumbnail,46469_thumbnail,47020_thumbnail
34,24023_thumbnail,24991_thumbnail,19255_thumbnail
35,25604_thumbnail,46793_thumbnail,27747_thumbnail
36,26939_thumbnail,21432_thumbnail,36499_thumbnail
37,27851_thumbnail,28028_thumbnail,34649_thumbnail
38,28066_thumbnail,39893_thumbnail,10896_thumbnail
39,28736_thumbnail,8805_thumbnail,17854_thumbnail
40,30515_thumbnail,39728_thumbnail,61852_thumbnail
41,30712_thumbnail,15871_thumbnail,26124_thumbnail
42,30792_thumbnail,12244_thumbnail,33839_thumbnail
43,31383_thumbnail,57162_thumbnail,26025_thumbnail
44,32432_thumbnail,23796_thumbnail,26862_thumbnail
45,33984_thumbnail,31300_thumbnail,6898_thumbnail
46,34690_thumbnail,30986_thumbnail,31297_thumbnail
47,34822_thumbnail,23523_thumbnail,6582_thumbnail
48,35754_thumbnail,3084_thumbnail,4797_thumbnail
49,35909_thumbnail,62476_thumbnail,56351_thumbnail
50,35953_thumbnail,,
51,38118_thumbnail,,
52,38479_thumbnail,,
53,38647_thumbnail,,
54,38901_thumbnail,,
55,39269_thumbnail,,
56,40079_thumbnail,,
57,40124_thumbnail,,
58,43280_thumbnail,,
59,43998_thumbnail,,
60,44232_thumbnail,,
61,44804_thumbnail,,
62,44962_thumbnail,,
63,45630_thumbnail,,
64,46444_thumbnail,,
65,46688_thumbnail,,
66,47105_thumbnail,,
67,49942_thumbnail,,
68,49995_thumbnail,,
69,50048_thumbnail,,
70,1943_thumbnail,,
71,4827_thumbnail,,
72,4877_thumbnail,,
73,5970_thumbnail,,
74,6359_thumbnail,,
75,7482_thumbnail,,
76,8279_thumbnail,,
77,10548_thumbnail,,
78,11263_thumbnail,,
79,12222_thumbnail,,
80,12442_thumbnail,,
81,13526_thumbnail,,
82,13987_thumbnail,,
83,15231_thumbnail,,
84,15486_thumbnail,,
85,16325_thumbnail,,
86,16876_thumbnail,,
87,17067_thumbnail,,
88,17291_thumbnail,,
89,18014_thumbnail,,
90,18813_thumbnail,,
91,20205_thumbnail,,
92,21929_thumbnail,,
93,22290_thumbnail,,
94,22425_thumbnail,,
95,22489_thumbnail,,
96,24563_thumbnail,,
97,25923_thumbnail,,
98,25928_thumbnail,,
99,26219_thumbnail,,
100,26533_thumbnail,,
101,26950_thumbnail,,
102,27315_thumbnail,,
103,28603_thumbnail,,
104,29615_thumbnail,,
105,29915_thumbnail,,
106,30203_thumbnail,,
107,30369_thumbnail,,
108,32032_thumbnail,,
109,35197_thumbnail,,
110,36063_thumbnail,,
111,38349_thumbnail,,
112,38669_thumbnail,,
113,38687_thumbnail,,
114,40129_thumbnail,,
115,40888_thumbnail,,
116,42125_thumbnail,,
117,42296_thumbnail,,
118,43796_thumbnail,,
119,44283_thumbnail,,
120,44581_thumbnail,,
121,44976_thumbnail,,
122,45725_thumbnail,,
123,45990_thumbnail,,
124,4_thumbnail,,
125,431_thumbnail,,
126,706_thumbnail,,
127,970_thumbnail,,
128,1020_thumbnail,,
129,1080_thumbnail,,
130,1101_thumbnail,,
131,1252_thumbnail,,
132,1289_thumbnail,,
133,1774_thumbnail,,
134,1925_thumbnail,,
135,2097_thumbnail,,
136,2706_thumbnail,,
137,3055_thumbnail,,
138,3098_thumbnail,,
139,3264_thumbnail,,
140,4963_thumbnail,,
141,5015_thumbnail,,
142,5114_thumbnail,,
143,5264_thumbnail,,
144,5307_thumbnail,,
145,5992_thumbnail,,
146,6140_thumbnail,,
147,6175_thumbnail,,
148,6558_thumbnail,,
149,6843_thumbnail,,
150,6951_thumbnail,,
151,8213_thumbnail,,
152,8240_thumbnail,,
153,8713_thumbnail,,
154,9154_thumbnail,,
155,9341_thumbnail,,
156,9509_thumbnail,,
157,10143_thumbnail,,
158,11417_thumbnail,,
159,11559_thumbnail,,
160,12159_thumbnail,,
161,13364_thumbnail,,
162,14127_thumbnail,,
163,14542_thumbnail,,
164,15209_thumbnail,,
165,15221_thumbnail,,
166,15293_thumbnail,,
167,16042_thumbnail,,
168,16209_thumbnail,,
169,16986_thumbnail,,
170,17174_thumbnail,,
171,17365_thumbnail,,
172,17416_thumbnail,,
173,18196_thumbnail,,
174,18547_thumbnail,,
175,18568_thumbnail,,
176,18914_thumbnail,,
177,18981_thumbnail,,
178,19157_thumbnail,,
179,19512_thumbnail,,
180,20312_thumbnail,,
181,20316_thumbnail,,
182,20463_thumbnail,,
183,20670_thumbnail,,
184,20858_thumbnail,,
185,22654_thumbnail,,
186,24507_thumbnail,,
187,24617_thumbnail,,
188,25561_thumbnail,,
189,25792_thumbnail,,
190,26603_thumbnail,,
191,27245_thumbnail,,
192,27739_thumbnail,,
193,27950_thumbnail,,
194,28121_thumbnail,,
195,28393_thumbnail,,
196,28519_thumbnail,,
197,28821_thumbnail,,
198,28922_thumbnail,,
199,29147_thumbnail,,
200,29200_thumbnail,,
201,29240_thumbnail,,
202,29331_thumbnail,,
203,29888_thumbnail,,
204,29904_thumbnail,,
205,30508_thumbnail,,
206,30738_thumbnail,,
207,30794_thumbnail,,
208,31333_thumbnail,,
209,32035_thumbnail,,
210,32112_thumbnail,,
211,32192_thumbnail,,
212,32596_thumbnail,,
213,34247_thumbnail,,
214,34720_thumbnail,,
215,34845_thumbnail,,
216,35239_thumbnail,,
217,35592_thumbnail,,
218,35652_thumbnail,,
219,36008_thumbnail,,
220,36204_thumbnail,,
221,36513_thumbnail,,
222,36639_thumbnail,,
223,37367_thumbnail,,
224,37655_thumbnail,,
225,38018_thumbnail,,
226,38048_thumbnail,,
227,38535_thumbnail,,
228,39144_thumbnail,,
229,39146_thumbnail,,
230,39297_thumbnail,,
231,39365_thumbnail,,
232,39425_thumbnail,,
233,39990_thumbnail,,
234,40639_thumbnail,,
235,41801_thumbnail,,
236,43390_thumbnail,,
237,43432_thumbnail,,
238,43671_thumbnail,,
239,43815_thumbnail,,
240,43875_thumbnail,,
241,44432_thumbnail,,
242,45104_thumbnail,,
243,45185_thumbnail,,
244,46139_thumbnail,,
245,46172_thumbnail,,
246,46435_thumbnail,,
247,66_thumbnail,,
248,281_thumbnail,,
249,2391_thumbnail,,
250,3092_thumbnail,,
251,3672_thumbnail,,
252,5852_thumbnail,,
253,8130_thumbnail,,
254,8985_thumbnail,,
255,9183_thumbnail,,
256,10252_thumbnail,,
257,11557_thumbnail,,
258,13387_thumbnail,,
259,15583_thumbnail,,
260,21303_thumbnail,,
261,25256_thumbnail,,
262,31793_thumbnail,,
263,33708_thumbnail,,
264,33976_thumbnail,,
265,34277_thumbnail,,
266,34688_thumbnail,,
267,38366_thumbnail,,
268,38585_thumbnail,,
269,38849_thumbnail,,
270,39258_thumbnail,,
271,2227_thumbnail,,
272,3997_thumbnail,,
273,5456_thumbnail,,
274,9254_thumbnail,,
275,14312_thumbnail,,
276,14532_thumbnail,,
277,20329_thumbnail,,
278,21445_thumbnail,,
279,25331_thumbnail,,
280,28562_thumbnail,,
281,30868_thumbnail,,
282,34508_thumbnail,,
283,35792_thumbnail,,
284,36678_thumbnail,,
285,37190_thumbnail,,
286,37307_thumbnail,,
287,38019_thumbnail,,
288,39208_thumbnail,,
289,39252_thumbnail,,
290,42260_thumbnail,,
291,44530_thumbnail,,
292,46815_thumbnail,,
293,47431_thumbnail,,
294,48502_thumbnail,,
