,train,val,test
0,286_thumbnail,35754_thumbnail,11431_thumbnail
1,2666_thumbnail,40503_thumbnail,18607_thumbnail
2,2906_thumbnail,6281_thumbnail,53402_thumbnail
3,3511_thumbnail,63429_thumbnail,21910_thumbnail
4,4608_thumbnail,52846_thumbnail,40079_thumbnail
5,5265_thumbnail,10246_thumbnail,51679_thumbnail
6,6363_thumbnail,55279_thumbnail,15742_thumbnail
7,6793_thumbnail,19569_thumbnail,61320_thumbnail
8,7204_thumbnail,32432_thumbnail,50304_thumbnail
9,7329_thumbnail,39269_thumbnail,44700_thumbnail
10,7490_thumbnail,40124_thumbnail,3222_thumbnail
11,8531_thumbnail,43998_thumbnail,45630_thumbnail
12,10077_thumbnail,35197_thumbnail,28603_thumbnail
13,10469_thumbnail,31033_thumbnail,48506_thumbnail
14,10800_thumbnail,45990_thumbnail,58947_thumbnail
15,12522_thumbnail,17067_thumbnail,51346_thumbnail
16,12902_thumbnail,39880_thumbnail,11263_thumbnail
17,14401_thumbnail,26219_thumbnail,40888_thumbnail
18,14424_thumbnail,12222_thumbnail,30272_thumbnail
19,14617_thumbnail,63015_thumbnail,22489_thumbnail
20,15188_thumbnail,55287_thumbnail,26533_thumbnail
21,15671_thumbnail,43671_thumbnail,63941_thumbnail
22,15912_thumbnail,28121_thumbnail,14127_thumbnail
23,16064_thumbnail,18981_thumbnail,20312_thumbnail
24,17487_thumbnail,18914_thumbnail,15139_thumbnail
25,17738_thumbnail,36499_thumbnail,39146_thumbnail
26,18138_thumbnail,13364_thumbnail,64111_thumbnail
27,18810_thumbnail,54506_thumbnail,6175_thumbnail
28,19030_thumbnail,30508_thumbnail,31333_thumbnail
29,20882_thumbnail,8805_thumbnail,60287_thumbnail
30,21232_thumbnail,65300_thumbnail,48861_thumbnail
31,21373_thumbnail,18896_thumbnail,28393_thumbnail
32,22221_thumbnail,28821_thumbnail,18196_thumbnail
33,22740_thumbnail,39172_thumbnail,1252_thumbnail
34,22924_thumbnail,41801_thumbnail,49281_thumbnail
35,23629_thumbnail,26124_thumbnail,5992_thumbnail
36,24023_thumbnail,54590_thumbnail,431_thumbnail
37,25604_thumbnail,8713_thumbnail,39893_thumbnail
38,26939_thumbnail,24991_thumbnail,39255_thumbnail
39,27851_thumbnail,27739_thumbnail,970_thumbnail
40,28066_thumbnail,34845_thumbnail,22654_thumbnail
41,28736_thumbnail,3881_thumbnail,5264_thumbnail
42,30515_thumbnail,66_thumbnail,12244_thumbnail
43,30712_thumbnail,56500_thumbnail,52612_thumbnail
44,30792_thumbnail,39258_thumbnail,9183_thumbnail
45,31383_thumbnail,31300_thumbnail,2391_thumbnail
46,32042_thumbnail,39208_thumbnail,39252_thumbnail
47,32636_thumbnail,21445_thumbnail,47431_thumbnail
48,33984_thumbnail,49587_thumbnail,48502_thumbnail
49,34690_thumbnail,51893_thumbnail,14312_thumbnail
50,34822_thumbnail,,
51,35909_thumbnail,,
52,35953_thumbnail,,
53,38118_thumbnail,,
54,38479_thumbnail,,
55,38647_thumbnail,,
56,38901_thumbnail,,
57,43280_thumbnail,,
58,44232_thumbnail,,
59,44804_thumbnail,,
60,44962_thumbnail,,
61,46444_thumbnail,,
62,46688_thumbnail,,
63,47105_thumbnail,,
64,49942_thumbnail,,
65,49995_thumbnail,,
66,50048_thumbnail,,
67,50246_thumbnail,,
68,50962_thumbnail,,
69,51032_thumbnail,,
70,1943_thumbnail,,
71,1952_thumbnail,,
72,3191_thumbnail,,
73,4827_thumbnail,,
74,4877_thumbnail,,
75,5970_thumbnail,,
76,6359_thumbnail,,
77,6449_thumbnail,,
78,7482_thumbnail,,
79,8279_thumbnail,,
80,9658_thumbnail,,
81,10548_thumbnail,,
82,12442_thumbnail,,
83,13526_thumbnail,,
84,13987_thumbnail,,
85,14051_thumbnail,,
86,15231_thumbnail,,
87,15486_thumbnail,,
88,16325_thumbnail,,
89,16876_thumbnail,,
90,17291_thumbnail,,
91,18014_thumbnail,,
92,18813_thumbnail,,
93,20205_thumbnail,,
94,21929_thumbnail,,
95,22155_thumbnail,,
96,22290_thumbnail,,
97,22425_thumbnail,,
98,24563_thumbnail,,
99,25923_thumbnail,,
100,25928_thumbnail,,
101,26950_thumbnail,,
102,27315_thumbnail,,
103,29615_thumbnail,,
104,29915_thumbnail,,
105,30203_thumbnail,,
106,30369_thumbnail,,
107,32032_thumbnail,,
108,36063_thumbnail,,
109,38349_thumbnail,,
110,38669_thumbnail,,
111,38687_thumbnail,,
112,40129_thumbnail,,
113,42125_thumbnail,,
114,42296_thumbnail,,
115,42549_thumbnail,,
116,43796_thumbnail,,
117,44283_thumbnail,,
118,44581_thumbnail,,
119,44976_thumbnail,,
120,45725_thumbnail,,
121,46543_thumbnail,,
122,46769_thumbnail,,
123,47960_thumbnail,,
124,4_thumbnail,,
125,706_thumbnail,,
126,1020_thumbnail,,
127,1080_thumbnail,,
128,1101_thumbnail,,
129,1289_thumbnail,,
130,1774_thumbnail,,
131,1925_thumbnail,,
132,2097_thumbnail,,
133,2706_thumbnail,,
134,3055_thumbnail,,
135,3098_thumbnail,,
136,3264_thumbnail,,
137,4211_thumbnail,,
138,4963_thumbnail,,
139,5015_thumbnail,,
140,5114_thumbnail,,
141,5307_thumbnail,,
142,5851_thumbnail,,
143,6140_thumbnail,,
144,6558_thumbnail,,
145,6843_thumbnail,,
146,6951_thumbnail,,
147,8213_thumbnail,,
148,8240_thumbnail,,
149,9154_thumbnail,,
150,9341_thumbnail,,
151,9509_thumbnail,,
152,9697_thumbnail,,
153,10143_thumbnail,,
154,10642_thumbnail,,
155,10896_thumbnail,,
156,11417_thumbnail,,
