,train,val,test
0,286_thumbnail,40124_thumbnail,25604_thumbnail
1,2666_thumbnail,26939_thumbnail,30792_thumbnail
2,2906_thumbnail,34690_thumbnail,32042_thumbnail
3,3222_thumbnail,63429_thumbnail,56875_thumbnail
4,4608_thumbnail,44232_thumbnail,20882_thumbnail
5,5265_thumbnail,53859_thumbnail,54408_thumbnail
6,6281_thumbnail,18138_thumbnail,19030_thumbnail
7,6363_thumbnail,31383_thumbnail,15742_thumbnail
8,6793_thumbnail,38647_thumbnail,50962_thumbnail
9,7204_thumbnail,53098_thumbnail,28066_thumbnail
10,7329_thumbnail,52846_thumbnail,59760_thumbnail
11,7490_thumbnail,53402_thumbnail,3511_thumbnail
12,8531_thumbnail,7482_thumbnail,42125_thumbnail
13,10077_thumbnail,29615_thumbnail,56861_thumbnail
14,10246_thumbnail,38669_thumbnail,30203_thumbnail
15,10469_thumbnail,30272_thumbnail,26219_thumbnail
16,10800_thumbnail,32032_thumbnail,52420_thumbnail
17,11431_thumbnail,26533_thumbnail,27315_thumbnail
18,12522_thumbnail,1952_thumbnail,1943_thumbnail
19,12902_thumbnail,44976_thumbnail,42549_thumbnail
20,14401_thumbnail,21929_thumbnail,44283_thumbnail
21,14424_thumbnail,22654_thumbnail,47984_thumbnail
22,14617_thumbnail,31333_thumbnail,38048_thumbnail
23,15188_thumbnail,5851_thumbnail,28121_thumbnail
24,15671_thumbnail,5114_thumbnail,43815_thumbnail
25,15912_thumbnail,28028_thumbnail,5992_thumbnail
26,16064_thumbnail,36204_thumbnail,19255_thumbnail
27,17487_thumbnail,4_thumbnail,29904_thumbnail
28,17738_thumbnail,53688_thumbnail,5264_thumbnail
29,18607_thumbnail,38041_thumbnail,18196_thumbnail
30,18810_thumbnail,59031_thumbnail,35652_thumbnail
31,19569_thumbnail,54007_thumbnail,52438_thumbnail
32,21232_thumbnail,35592_thumbnail,27245_thumbnail
33,21373_thumbnail,706_thumbnail,51832_thumbnail
34,21910_thumbnail,27747_thumbnail,28821_thumbnail
35,22221_thumbnail,14542_thumbnail,18547_thumbnail
36,22740_thumbnail,431_thumbnail,3098_thumbnail
37,22924_thumbnail,14039_thumbnail,18568_thumbnail
38,23629_thumbnail,37367_thumbnail,36513_thumbnail
39,24023_thumbnail,65300_thumbnail,59383_thumbnail
40,27851_thumbnail,60287_thumbnail,47020_thumbnail
41,28736_thumbnail,38018_thumbnail,28922_thumbnail
42,30515_thumbnail,33708_thumbnail,12244_thumbnail
43,30712_thumbnail,10252_thumbnail,11557_thumbnail
44,32432_thumbnail,33839_thumbnail,25256_thumbnail
45,32636_thumbnail,33976_thumbnail,2391_thumbnail
46,33984_thumbnail,14312_thumbnail,46815_thumbnail
47,34822_thumbnail,56799_thumbnail,39252_thumbnail
48,35754_thumbnail,23523_thumbnail,34508_thumbnail
49,35909_thumbnail,5456_thumbnail,39208_thumbnail
50,35953_thumbnail,,
51,38118_thumbnail,,
52,38479_thumbnail,,
53,38901_thumbnail,,
54,39269_thumbnail,,
55,40079_thumbnail,,
56,40503_thumbnail,,
57,43280_thumbnail,,
58,43998_thumbnail,,
59,44700_thumbnail,,
60,44804_thumbnail,,
61,44962_thumbnail,,
62,45630_thumbnail,,
63,46444_thumbnail,,
64,46688_thumbnail,,
65,47105_thumbnail,,
66,49942_thumbnail,,
67,49995_thumbnail,,
68,50048_thumbnail,,
69,50246_thumbnail,,
70,3191_thumbnail,,
71,4827_thumbnail,,
72,4877_thumbnail,,
73,5970_thumbnail,,
74,6359_thumbnail,,
75,6449_thumbnail,,
76,8279_thumbnail,,
77,9658_thumbnail,,
78,10548_thumbnail,,
79,11263_thumbnail,,
80,12222_thumbnail,,
81,12442_thumbnail,,
82,13526_thumbnail,,
83,13987_thumbnail,,
84,14051_thumbnail,,
85,15231_thumbnail,,
86,15486_thumbnail,,
87,16325_thumbnail,,
88,16876_thumbnail,,
89,17067_thumbnail,,
90,17291_thumbnail,,
91,18014_thumbnail,,
92,18813_thumbnail,,
93,20205_thumbnail,,
94,22155_thumbnail,,
95,22290_thumbnail,,
96,22425_thumbnail,,
97,22489_thumbnail,,
98,24563_thumbnail,,
99,25923_thumbnail,,
100,25928_thumbnail,,
101,26950_thumbnail,,
102,28603_thumbnail,,
103,29915_thumbnail,,
104,30369_thumbnail,,
105,31033_thumbnail,,
106,35197_thumbnail,,
107,36063_thumbnail,,
108,38349_thumbnail,,
109,38687_thumbnail,,
110,39880_thumbnail,,
111,40129_thumbnail,,
112,40888_thumbnail,,
113,42296_thumbnail,,
114,43796_thumbnail,,
115,44581_thumbnail,,
116,45725_thumbnail,,
117,45990_thumbnail,,
118,46543_thumbnail,,
119,46769_thumbnail,,
120,47960_thumbnail,,
121,48506_thumbnail,,
122,51346_thumbnail,,
123,52259_thumbnail,,
124,970_thumbnail,,
125,1020_thumbnail,,
126,1080_thumbnail,,
127,1101_thumbnail,,
128,1252_thumbnail,,
129,1289_thumbnail,,
130,1774_thumbnail,,
131,1925_thumbnail,,
132,2097_thumbnail,,
133,2706_thumbnail,,
134,3055_thumbnail,,
135,3264_thumbnail,,
136,3881_thumbnail,,
137,4211_thumbnail,,
138,4963_thumbnail,,
139,5015_thumbnail,,
140,5307_thumbnail,,
141,6140_thumbnail,,
142,6175_thumbnail,,
143,6558_thumbnail,,
144,6843_thumbnail,,
145,6951_thumbnail,,
146,8213_thumbnail,,
147,8240_thumbnail,,
148,8713_thumbnail,,
149,8805_thumbnail,,
150,9154_thumbnail,,
151,9341_thumbnail,,
152,9509_thumbnail,,
153,9697_thumbnail,,
154,10143_thumbnail,,
155,10642_thumbnail,,
156,10896_thumbnail,,
157,11417_thumbnail,,
158,11559_thumbnail,,
159,12159_thumbnail,,
160,13364_thumbnail,,
161,14127_thumbnail,,
162,15139_thumbnail,,
163,15209_thumbnail,,
164,15221_thumbnail,,
165,15293_thumbnail,,
166,15871_thumbnail,,
167,16042_thumbnail,,
168,16209_thumbnail,,
169,16986_thumbnail,,
170,17174_thumbnail,,
171,17365_thumbnail,,
172,17416_thumbnail,,
173,17854_thumbnail,,
174,18896_thumbnail,,
175,18914_thumbnail,,
176,18981_thumbnail,,
177,19157_thumbnail,,
178,19512_thumbnail,,
179,20312_thumbnail,,
180,20316_thumbnail,,
181,20463_thumbnail,,
182,20670_thumbnail,,
183,20858_thumbnail,,
184,21432_thumbnail,,
185,24507_thumbnail,,
186,24617_thumbnail,,
187,24759_thumbnail,,
188,24991_thumbnail,,
189,25561_thumbnail,,
190,25792_thumbnail,,
191,26124_thumbnail,,
192,26190_thumbnail,,
193,26603_thumbnail,,
194,27249_thumbnail,,
195,27739_thumbnail,,
196,27950_thumbnail,,
197,28393_thumbnail,,
198,28519_thumbnail,,
199,29147_thumbnail,,
200,29200_thumbnail,,
201,29240_thumbnail,,
202,29331_thumbnail,,
203,29888_thumbnail,,
204,30508_thumbnail,,
205,30738_thumbnail,,
206,30794_thumbnail,,
207,31473_thumbnail,,
208,32035_thumbnail,,
209,32112_thumbnail,,
210,32192_thumbnail,,
211,32596_thumbnail,,
212,34247_thumbnail,,
213,34649_thumbnail,,
214,34720_thumbnail,,
215,34845_thumbnail,,
216,35239_thumbnail,,
217,35998_thumbnail,,
218,36008_thumbnail,,
219,36499_thumbnail,,
220,36639_thumbnail,,
221,37655_thumbnail,,
222,38097_thumbnail,,
223,38535_thumbnail,,
224,39144_thumbnail,,
225,39146_thumbnail,,
226,39172_thumbnail,,
227,39255_thumbnail,,
228,39297_thumbnail,,
229,39365_thumbnail,,
230,39425_thumbnail,,
231,39728_thumbnail,,
232,39893_thumbnail,,
233,39990_thumbnail,,
234,40639_thumbnail,,
235,41801_thumbnail,,
236,43390_thumbnail,,
237,43432_thumbnail,,
238,43671_thumbnail,,
239,43875_thumbnail,,
240,44432_thumbnail,,
241,45104_thumbnail,,
242,45185_thumbnail,,
243,46139_thumbnail,,
244,46172_thumbnail,,
245,46435_thumbnail,,
246,46469_thumbnail,,
247,66_thumbnail,,
248,281_thumbnail,,
249,3092_thumbnail,,
250,3672_thumbnail,,
251,5852_thumbnail,,
252,6898_thumbnail,,
253,8130_thumbnail,,
254,8985_thumbnail,,
255,9183_thumbnail,,
256,13387_thumbnail,,
257,15583_thumbnail,,
258,21303_thumbnail,,
259,23796_thumbnail,,
260,26025_thumbnail,,
261,26862_thumbnail,,
262,31300_thumbnail,,
263,31793_thumbnail,,
264,34277_thumbnail,,
265,34688_thumbnail,,
266,38366_thumbnail,,
267,38585_thumbnail,,
268,38849_thumbnail,,
269,39258_thumbnail,,
270,39466_thumbnail,,
271,2227_thumbnail,,
272,3084_thumbnail,,
273,3997_thumbnail,,
274,4797_thumbnail,,
275,6582_thumbnail,,
276,9254_thumbnail,,
277,14532_thumbnail,,
278,20329_thumbnail,,
279,21445_thumbnail,,
280,25331_thumbnail,,
281,28562_thumbnail,,
282,30868_thumbnail,,
283,30986_thumbnail,,
284,31297_thumbnail,,
285,35792_thumbnail,,
286,36678_thumbnail,,
287,37190_thumbnail,,
288,37307_thumbnail,,
289,38019_thumbnail,,
290,42260_thumbnail,,
291,44530_thumbnail,,
292,47431_thumbnail,,
293,48502_thumbnail,,
294,48550_thumbnail,,
