,train,val,test
0,4_thumbnail,66_thumbnail,431_thumbnail
1,281_thumbnail,3881_thumbnail,970_thumbnail
2,286_thumbnail,6281_thumbnail,1252_thumbnail
3,706_thumbnail,8713_thumbnail,2391_thumbnail
4,1020_thumbnail,8805_thumbnail,3222_thumbnail
5,1080_thumbnail,10246_thumbnail,5264_thumbnail
6,1101_thumbnail,12222_thumbnail,5992_thumbnail
7,1289_thumbnail,13364_thumbnail,6175_thumbnail
8,1774_thumbnail,17067_thumbnail,9183_thumbnail
9,1925_thumbnail,18896_thumbnail,11263_thumbnail
10,1943_thumbnail,18914_thumbnail,11431_thumbnail
11,1952_thumbnail,18981_thumbnail,12244_thumbnail
12,2097_thumbnail,19569_thumbnail,14127_thumbnail
13,2227_thumbnail,21445_thumbnail,14312_thumbnail
14,2666_thumbnail,24991_thumbnail,15139_thumbnail
15,2706_thumbnail,26124_thumbnail,15742_thumbnail
16,2906_thumbnail,26219_thumbnail,18196_thumbnail
17,3055_thumbnail,27739_thumbnail,18607_thumbnail
18,3084_thumbnail,28121_thumbnail,20312_thumbnail
19,3092_thumbnail,28821_thumbnail,21910_thumbnail
20,3098_thumbnail,30508_thumbnail,22489_thumbnail
21,3191_thumbnail,31033_thumbnail,22654_thumbnail
22,3264_thumbnail,31300_thumbnail,26533_thumbnail
23,3511_thumbnail,32432_thumbnail,28393_thumbnail
24,3672_thumbnail,34845_thumbnail,28603_thumbnail
25,3997_thumbnail,35197_thumbnail,30272_thumbnail
26,4211_thumbnail,35754_thumbnail,31333_thumbnail
27,4608_thumbnail,36499_thumbnail,39146_thumbnail
28,4797_thumbnail,39172_thumbnail,39252_thumbnail
29,4827_thumbnail,39208_thumbnail,39255_thumbnail
30,4877_thumbnail,39258_thumbnail,39893_thumbnail
31,4963_thumbnail,39269_thumbnail,40079_thumbnail
32,5015_thumbnail,39880_thumbnail,40888_thumbnail
33,5114_thumbnail,40124_thumbnail,44700_thumbnail
34,5265_thumbnail,40503_thumbnail,45630_thumbnail
35,5307_thumbnail,41801_thumbnail,47431_thumbnail
36,5456_thumbnail,43671_thumbnail,48502_thumbnail
37,5851_thumbnail,43998_thumbnail,48506_thumbnail
38,5852_thumbnail,45990_thumbnail,48861_thumbnail
39,5970_thumbnail,49587_thumbnail,49281_thumbnail
40,6140_thumbnail,51893_thumbnail,50304_thumbnail
41,6359_thumbnail,52846_thumbnail,51346_thumbnail
42,6363_thumbnail,54506_thumbnail,51679_thumbnail
43,6449_thumbnail,54590_thumbnail,52612_thumbnail
44,6558_thumbnail,55279_thumbnail,53402_thumbnail
45,6582_thumbnail,55287_thumbnail,58947_thumbnail
46,6793_thumbnail,56500_thumbnail,60287_thumbnail
47,6843_thumbnail,63015_thumbnail,61320_thumbnail
48,6898_thumbnail,63429_thumbnail,63941_thumbnail
49,6951_thumbnail,65300_thumbnail,64111_thumbnail
50,7204_thumbnail,,
51,7329_thumbnail,,
52,7482_thumbnail,,
53,7490_thumbnail,,
54,8130_thumbnail,,
55,8213_thumbnail,,
56,8240_thumbnail,,
57,8279_thumbnail,,
58,8531_thumbnail,,
59,8985_thumbnail,,
60,9154_thumbnail,,
61,9254_thumbnail,,
62,9341_thumbnail,,
63,9509_thumbnail,,
64,9658_thumbnail,,
65,9697_thumbnail,,
66,10077_thumbnail,,
67,10143_thumbnail,,
68,10252_thumbnail,,
69,10469_thumbnail,,
70,10548_thumbnail,,
71,10642_thumbnail,,
72,10800_thumbnail,,
73,10896_thumbnail,,
74,11417_thumbnail,,
