,train,val,test
0,286_thumbnail,4608_thumbnail,1952_thumbnail
1,1943_thumbnail,18813_thumbnail,3511_thumbnail
2,2666_thumbnail,20205_thumbnail,6793_thumbnail
3,2906_thumbnail,21232_thumbnail,10548_thumbnail
4,3191_thumbnail,25928_thumbnail,10800_thumbnail
5,3222_thumbnail,26950_thumbnail,14051_thumbnail
6,4827_thumbnail,29915_thumbnail,14617_thumbnail
7,4877_thumbnail,31383_thumbnail,17291_thumbnail
8,5265_thumbnail,35953_thumbnail,17738_thumbnail
9,5970_thumbnail,38647_thumbnail,18014_thumbnail
10,6281_thumbnail,38901_thumbnail,26939_thumbnail
11,6359_thumbnail,40124_thumbnail,30792_thumbnail
12,6363_thumbnail,44700_thumbnail,44581_thumbnail
13,6449_thumbnail,44962_thumbnail,50246_thumbnail
14,7204_thumbnail,47960_thumbnail,51128_thumbnail
15,7329_thumbnail,50048_thumbnail,53900_thumbnail
16,7482_thumbnail,52259_thumbnail,59760_thumbnail
17,7490_thumbnail,52420_thumbnail,60988_thumbnail
18,8279_thumbnail,52846_thumbnail,62828_thumbnail
19,8531_thumbnail,57598_thumbnail,63015_thumbnail
20,9658_thumbnail,63367_thumbnail,63121_thumbnail
21,10077_thumbnail,,
22,10246_thumbnail,,
23,10469_thumbnail,,
24,11263_thumbnail,,
25,11431_thumbnail,,
26,12222_thumbnail,,
27,12442_thumbnail,,
28,12522_thumbnail,,
29,12902_thumbnail,,
30,13526_thumbnail,,
31,13987_thumbnail,,
32,14401_thumbnail,,
33,14424_thumbnail,,
34,15188_thumbnail,,
35,15231_thumbnail,,
36,15486_thumbnail,,
37,15671_thumbnail,,
38,15742_thumbnail,,
39,15912_thumbnail,,
40,16064_thumbnail,,
41,16325_thumbnail,,
42,16876_thumbnail,,
43,17067_thumbnail,,
44,17487_thumbnail,,
45,18138_thumbnail,,
46,18607_thumbnail,,
47,18810_thumbnail,,
48,19030_thumbnail,,
49,19569_thumbnail,,
50,20882_thumbnail,,
51,21373_thumbnail,,
52,21910_thumbnail,,
53,21929_thumbnail,,
54,22155_thumbnail,,
55,22221_thumbnail,,
56,22290_thumbnail,,
57,22425_thumbnail,,
58,22489_thumbnail,,
59,22740_thumbnail,,
60,22924_thumbnail,,
61,23629_thumbnail,,
62,24023_thumbnail,,
63,24563_thumbnail,,
64,25604_thumbnail,,
65,25923_thumbnail,,
66,26219_thumbnail,,
67,26533_thumbnail,,
68,27315_thumbnail,,
69,27851_thumbnail,,
70,28066_thumbnail,,
71,28603_thumbnail,,
72,28736_thumbnail,,
73,29615_thumbnail,,
74,30203_thumbnail,,
75,30272_thumbnail,,
76,30369_thumbnail,,
77,30515_thumbnail,,
78,30712_thumbnail,,
79,31033_thumbnail,,
80,32032_thumbnail,,
81,32042_thumbnail,,
82,32432_thumbnail,,
83,32636_thumbnail,,
84,33984_thumbnail,,
85,34690_thumbnail,,
86,34822_thumbnail,,
87,35197_thumbnail,,
88,35754_thumbnail,,
89,35909_thumbnail,,
90,36063_thumbnail,,
91,38118_thumbnail,,
92,38349_thumbnail,,
93,38479_thumbnail,,
94,38669_thumbnail,,
95,38687_thumbnail,,
96,39269_thumbnail,,
97,39880_thumbnail,,
98,40079_thumbnail,,
99,40129_thumbnail,,
100,40503_thumbnail,,
101,40888_thumbnail,,
102,42125_thumbnail,,
103,42296_thumbnail,,
104,42549_thumbnail,,
105,43280_thumbnail,,
106,43796_thumbnail,,
107,43998_thumbnail,,
108,44232_thumbnail,,
109,44283_thumbnail,,
110,44804_thumbnail,,
111,44976_thumbnail,,
112,45630_thumbnail,,
113,45725_thumbnail,,
114,45990_thumbnail,,
115,46444_thumbnail,,
116,46543_thumbnail,,
117,46688_thumbnail,,
118,47105_thumbnail,,
119,49942_thumbnail,,
120,49995_thumbnail,,
121,50304_thumbnail,,
122,50962_thumbnail,,
123,51032_thumbnail,,
