,train,val,test
0,286_thumbnail,11263_thumbnail,7204_thumbnail
1,1943_thumbnail,11431_thumbnail,7329_thumbnail
2,1952_thumbnail,14051_thumbnail,9658_thumbnail
3,2666_thumbnail,15671_thumbnail,10469_thumbnail
4,2906_thumbnail,17487_thumbnail,12902_thumbnail
5,3191_thumbnail,20882_thumbnail,17067_thumbnail
6,3222_thumbnail,26939_thumbnail,21373_thumbnail
7,3511_thumbnail,30203_thumbnail,22155_thumbnail
8,4608_thumbnail,31383_thumbnail,25604_thumbnail
9,4827_thumbnail,38349_thumbnail,26219_thumbnail
10,4877_thumbnail,40079_thumbnail,26950_thumbnail
11,5265_thumbnail,44283_thumbnail,27315_thumbnail
12,5970_thumbnail,46688_thumbnail,29615_thumbnail
13,6281_thumbnail,51128_thumbnail,30792_thumbnail
14,6359_thumbnail,52259_thumbnail,32636_thumbnail
15,6363_thumbnail,53900_thumbnail,33984_thumbnail
16,6449_thumbnail,56875_thumbnail,39880_thumbnail
17,6793_thumbnail,57598_thumbnail,43280_thumbnail
18,7482_thumbnail,59515_thumbnail,45630_thumbnail
19,7490_thumbnail,60928_thumbnail,46769_thumbnail
20,8279_thumbnail,64824_thumbnail,52846_thumbnail
21,8531_thumbnail,,
22,10077_thumbnail,,
23,10246_thumbnail,,
24,10548_thumbnail,,
25,10800_thumbnail,,
26,12222_thumbnail,,
27,12442_thumbnail,,
28,12522_thumbnail,,
29,13526_thumbnail,,
30,13987_thumbnail,,
31,14401_thumbnail,,
32,14424_thumbnail,,
33,14617_thumbnail,,
34,15188_thumbnail,,
35,15231_thumbnail,,
36,15486_thumbnail,,
37,15742_thumbnail,,
38,15912_thumbnail,,
39,16064_thumbnail,,
40,16325_thumbnail,,
41,16876_thumbnail,,
42,17291_thumbnail,,
43,17738_thumbnail,,
44,18014_thumbnail,,
45,18138_thumbnail,,
46,18607_thumbnail,,
47,18810_thumbnail,,
48,18813_thumbnail,,
49,19030_thumbnail,,
50,19569_thumbnail,,
51,20205_thumbnail,,
52,21232_thumbnail,,
53,21910_thumbnail,,
54,21929_thumbnail,,
55,22221_thumbnail,,
56,22290_thumbnail,,
57,22425_thumbnail,,
58,22489_thumbnail,,
59,22740_thumbnail,,
60,22924_thumbnail,,
61,23629_thumbnail,,
62,24023_thumbnail,,
63,24563_thumbnail,,
64,25923_thumbnail,,
65,25928_thumbnail,,
66,26533_thumbnail,,
67,27851_thumbnail,,
68,28066_thumbnail,,
69,28603_thumbnail,,
70,28736_thumbnail,,
71,29915_thumbnail,,
72,30272_thumbnail,,
73,30369_thumbnail,,
74,30515_thumbnail,,
75,30712_thumbnail,,
76,31033_thumbnail,,
77,32032_thumbnail,,
78,32042_thumbnail,,
79,32432_thumbnail,,
80,34690_thumbnail,,
81,34822_thumbnail,,
82,35197_thumbnail,,
83,35754_thumbnail,,
84,35909_thumbnail,,
85,35953_thumbnail,,
86,36063_thumbnail,,
87,38118_thumbnail,,
88,38479_thumbnail,,
89,38647_thumbnail,,
90,38669_thumbnail,,
91,38687_thumbnail,,
92,38901_thumbnail,,
93,39269_thumbnail,,
94,40124_thumbnail,,
95,40129_thumbnail,,
96,40503_thumbnail,,
97,40888_thumbnail,,
98,42125_thumbnail,,
99,42296_thumbnail,,
100,42549_thumbnail,,
101,43796_thumbnail,,
102,43998_thumbnail,,
103,44232_thumbnail,,
104,44581_thumbnail,,
105,44700_thumbnail,,
106,44804_thumbnail,,
107,44962_thumbnail,,
108,44976_thumbnail,,
109,45725_thumbnail,,
110,45990_thumbnail,,
111,46444_thumbnail,,
112,46543_thumbnail,,
113,47105_thumbnail,,
114,47960_thumbnail,,
115,48506_thumbnail,,
116,49942_thumbnail,,
117,49995_thumbnail,,
118,50048_thumbnail,,
119,50246_thumbnail,,
120,50304_thumbnail,,
121,50962_thumbnail,,
122,51032_thumbnail,,
123,51215_thumbnail,,
