,train,val,test
0,286_thumbnail,2666_thumbnail,1943_thumbnail
1,1952_thumbnail,3191_thumbnail,6359_thumbnail
2,2906_thumbnail,4877_thumbnail,14617_thumbnail
3,3222_thumbnail,6281_thumbnail,15742_thumbnail
4,3511_thumbnail,10469_thumbnail,16325_thumbnail
5,4608_thumbnail,12902_thumbnail,20205_thumbnail
6,4827_thumbnail,13987_thumbnail,27851_thumbnail
7,5265_thumbnail,19569_thumbnail,31383_thumbnail
8,5970_thumbnail,20882_thumbnail,32032_thumbnail
9,6363_thumbnail,22425_thumbnail,32636_thumbnail
10,6449_thumbnail,26939_thumbnail,34690_thumbnail
11,6793_thumbnail,28736_thumbnail,38647_thumbnail
12,7204_thumbnail,29615_thumbnail,46769_thumbnail
13,7329_thumbnail,30203_thumbnail,51215_thumbnail
14,7482_thumbnail,30712_thumbnail,52108_thumbnail
15,7490_thumbnail,30792_thumbnail,52420_thumbnail
16,8279_thumbnail,31033_thumbnail,52846_thumbnail
17,8531_thumbnail,40129_thumbnail,52931_thumbnail
18,9658_thumbnail,44804_thumbnail,53859_thumbnail
19,10077_thumbnail,47960_thumbnail,62828_thumbnail
20,10246_thumbnail,52752_thumbnail,63121_thumbnail
21,10548_thumbnail,,
22,10800_thumbnail,,
23,11263_thumbnail,,
24,11431_thumbnail,,
25,12222_thumbnail,,
26,12442_thumbnail,,
27,12522_thumbnail,,
28,13526_thumbnail,,
29,14051_thumbnail,,
30,14401_thumbnail,,
31,14424_thumbnail,,
32,15188_thumbnail,,
33,15231_thumbnail,,
34,15486_thumbnail,,
35,15671_thumbnail,,
36,15912_thumbnail,,
37,16064_thumbnail,,
38,16876_thumbnail,,
39,17067_thumbnail,,
40,17291_thumbnail,,
41,17487_thumbnail,,
42,17738_thumbnail,,
43,18014_thumbnail,,
44,18138_thumbnail,,
45,18607_thumbnail,,
46,18810_thumbnail,,
47,18813_thumbnail,,
48,19030_thumbnail,,
49,21232_thumbnail,,
50,21373_thumbnail,,
51,21910_thumbnail,,
52,21929_thumbnail,,
53,22155_thumbnail,,
54,22221_thumbnail,,
55,22290_thumbnail,,
56,22489_thumbnail,,
57,22740_thumbnail,,
58,22924_thumbnail,,
59,23629_thumbnail,,
60,24023_thumbnail,,
61,24563_thumbnail,,
62,25604_thumbnail,,
63,25923_thumbnail,,
64,25928_thumbnail,,
65,26219_thumbnail,,
66,26533_thumbnail,,
67,26950_thumbnail,,
68,27315_thumbnail,,
69,28066_thumbnail,,
70,28603_thumbnail,,
71,29915_thumbnail,,
72,30272_thumbnail,,
73,30369_thumbnail,,
74,30515_thumbnail,,
75,32042_thumbnail,,
76,32432_thumbnail,,
77,33984_thumbnail,,
78,34822_thumbnail,,
79,35197_thumbnail,,
80,35754_thumbnail,,
81,35909_thumbnail,,
82,35953_thumbnail,,
83,36063_thumbnail,,
84,38118_thumbnail,,
85,38349_thumbnail,,
86,38479_thumbnail,,
87,38669_thumbnail,,
88,38687_thumbnail,,
89,38901_thumbnail,,
90,39269_thumbnail,,
91,39880_thumbnail,,
92,40079_thumbnail,,
93,40124_thumbnail,,
94,40503_thumbnail,,
95,40888_thumbnail,,
96,42125_thumbnail,,
97,42296_thumbnail,,
98,42549_thumbnail,,
99,43280_thumbnail,,
100,43796_thumbnail,,
101,43998_thumbnail,,
102,44232_thumbnail,,
103,44283_thumbnail,,
104,44581_thumbnail,,
105,44700_thumbnail,,
106,44962_thumbnail,,
107,44976_thumbnail,,
108,45630_thumbnail,,
109,45725_thumbnail,,
110,45990_thumbnail,,
111,46444_thumbnail,,
112,46543_thumbnail,,
113,46688_thumbnail,,
114,47105_thumbnail,,
115,48506_thumbnail,,
116,49942_thumbnail,,
117,49995_thumbnail,,
118,50048_thumbnail,,
119,50246_thumbnail,,
120,50304_thumbnail,,
121,50962_thumbnail,,
122,51032_thumbnail,,
123,51346_thumbnail,,
