,train,val,test
0,286_thumbnail,40124_thumbnail,25604_thumbnail
1,2666_thumbnail,26939_thumbnail,30792_thumbnail
2,2906_thumbnail,34690_thumbnail,32042_thumbnail
3,3222_thumbnail,63429_thumbnail,56875_thumbnail
4,4608_thumbnail,44232_thumbnail,20882_thumbnail
5,5265_thumbnail,53859_thumbnail,54408_thumbnail
6,6281_thumbnail,18138_thumbnail,19030_thumbnail
7,6363_thumbnail,31383_thumbnail,15742_thumbnail
8,6793_thumbnail,38647_thumbnail,50962_thumbnail
9,7204_thumbnail,53098_thumbnail,28066_thumbnail
10,7329_thumbnail,52846_thumbnail,59760_thumbnail
11,7490_thumbnail,53402_thumbnail,3511_thumbnail
12,8531_thumbnail,7482_thumbnail,42125_thumbnail
13,10077_thumbnail,29615_thumbnail,56861_thumbnail
14,10246_thumbnail,38669_thumbnail,30203_thumbnail
15,10469_thumbnail,30272_thumbnail,26219_thumbnail
16,10800_thumbnail,32032_thumbnail,52420_thumbnail
17,11431_thumbnail,26533_thumbnail,27315_thumbnail
18,12522_thumbnail,1952_thumbnail,1943_thumbnail
19,12902_thumbnail,44976_thumbnail,42549_thumbnail
20,14401_thumbnail,21929_thumbnail,44283_thumbnail
21,14424_thumbnail,,
22,14617_thumbnail,,
23,15188_thumbnail,,
24,15671_thumbnail,,
25,15912_thumbnail,,
26,16064_thumbnail,,
27,17487_thumbnail,,
28,17738_thumbnail,,
29,18607_thumbnail,,
30,18810_thumbnail,,
31,19569_thumbnail,,
32,21232_thumbnail,,
33,21373_thumbnail,,
34,21910_thumbnail,,
35,22221_thumbnail,,
36,22740_thumbnail,,
37,22924_thumbnail,,
38,23629_thumbnail,,
39,24023_thumbnail,,
40,27851_thumbnail,,
41,28736_thumbnail,,
42,30515_thumbnail,,
43,30712_thumbnail,,
44,32432_thumbnail,,
45,32636_thumbnail,,
46,33984_thumbnail,,
47,34822_thumbnail,,
48,35754_thumbnail,,
49,35909_thumbnail,,
50,35953_thumbnail,,
51,38118_thumbnail,,
52,38479_thumbnail,,
53,38901_thumbnail,,
54,39269_thumbnail,,
55,40079_thumbnail,,
56,40503_thumbnail,,
57,43280_thumbnail,,
58,43998_thumbnail,,
59,44700_thumbnail,,
60,44804_thumbnail,,
61,44962_thumbnail,,
62,45630_thumbnail,,
63,46444_thumbnail,,
64,46688_thumbnail,,
65,47105_thumbnail,,
66,49942_thumbnail,,
67,49995_thumbnail,,
68,50048_thumbnail,,
69,50246_thumbnail,,
70,3191_thumbnail,,
71,4827_thumbnail,,
72,4877_thumbnail,,
73,5970_thumbnail,,
74,6359_thumbnail,,
75,6449_thumbnail,,
76,8279_thumbnail,,
77,9658_thumbnail,,
78,10548_thumbnail,,
79,11263_thumbnail,,
80,12222_thumbnail,,
81,12442_thumbnail,,
82,13526_thumbnail,,
83,13987_thumbnail,,
84,14051_thumbnail,,
85,15231_thumbnail,,
86,15486_thumbnail,,
87,16325_thumbnail,,
88,16876_thumbnail,,
89,17067_thumbnail,,
90,17291_thumbnail,,
91,18014_thumbnail,,
92,18813_thumbnail,,
93,20205_thumbnail,,
94,22155_thumbnail,,
95,22290_thumbnail,,
96,22425_thumbnail,,
97,22489_thumbnail,,
98,24563_thumbnail,,
99,25923_thumbnail,,
100,25928_thumbnail,,
101,26950_thumbnail,,
102,28603_thumbnail,,
103,29915_thumbnail,,
104,30369_thumbnail,,
105,31033_thumbnail,,
106,35197_thumbnail,,
107,36063_thumbnail,,
108,38349_thumbnail,,
109,38687_thumbnail,,
110,39880_thumbnail,,
111,40129_thumbnail,,
112,40888_thumbnail,,
113,42296_thumbnail,,
114,43796_thumbnail,,
115,44581_thumbnail,,
116,45725_thumbnail,,
117,45990_thumbnail,,
118,46543_thumbnail,,
119,46769_thumbnail,,
120,47960_thumbnail,,
121,48506_thumbnail,,
122,51346_thumbnail,,
123,52259_thumbnail,,
