,train,val,test
0,286_thumbnail,56875_thumbnail,60936_thumbnail
1,2666_thumbnail,15742_thumbnail,44962_thumbnail
2,2906_thumbnail,43998_thumbnail,15912_thumbnail
3,3222_thumbnail,19030_thumbnail,14401_thumbnail
4,4608_thumbnail,51128_thumbnail,21373_thumbnail
5,5265_thumbnail,44700_thumbnail,3511_thumbnail
6,6281_thumbnail,55279_thumbnail,15188_thumbnail
7,6363_thumbnail,32432_thumbnail,54408_thumbnail
8,7204_thumbnail,6793_thumbnail,61823_thumbnail
9,7329_thumbnail,40124_thumbnail,10246_thumbnail
10,7490_thumbnail,49995_thumbnail,38647_thumbnail
11,8531_thumbnail,50048_thumbnail,10800_thumbnail
12,10077_thumbnail,45990_thumbnail,56861_thumbnail
13,10469_thumbnail,22425_thumbnail,42549_thumbnail
14,11431_thumbnail,38687_thumbnail,58947_thumbnail
15,12522_thumbnail,56947_thumbnail,35197_thumbnail
16,12902_thumbnail,44283_thumbnail,20205_thumbnail
17,14424_thumbnail,63165_thumbnail,25928_thumbnail
18,14617_thumbnail,26950_thumbnail,52375_thumbnail
19,15671_thumbnail,42296_thumbnail,15486_thumbnail
20,16064_thumbnail,13526_thumbnail,60988_thumbnail
21,17487_thumbnail,,
22,17738_thumbnail,,
23,18138_thumbnail,,
24,18607_thumbnail,,
25,18810_thumbnail,,
26,19569_thumbnail,,
27,20882_thumbnail,,
28,21232_thumbnail,,
29,21910_thumbnail,,
30,22221_thumbnail,,
31,22740_thumbnail,,
32,22924_thumbnail,,
33,23629_thumbnail,,
34,24023_thumbnail,,
35,25604_thumbnail,,
36,26939_thumbnail,,
37,27851_thumbnail,,
38,28066_thumbnail,,
39,28736_thumbnail,,
40,30515_thumbnail,,
41,30712_thumbnail,,
42,30792_thumbnail,,
43,31383_thumbnail,,
44,32042_thumbnail,,
45,32636_thumbnail,,
46,33984_thumbnail,,
47,34690_thumbnail,,
48,34822_thumbnail,,
49,35754_thumbnail,,
50,35909_thumbnail,,
51,35953_thumbnail,,
52,38118_thumbnail,,
53,38479_thumbnail,,
54,38901_thumbnail,,
55,39269_thumbnail,,
56,40079_thumbnail,,
57,40503_thumbnail,,
58,43280_thumbnail,,
59,44232_thumbnail,,
60,44804_thumbnail,,
61,45630_thumbnail,,
62,46444_thumbnail,,
63,46688_thumbnail,,
64,47105_thumbnail,,
65,49942_thumbnail,,
66,50246_thumbnail,,
67,50304_thumbnail,,
68,50962_thumbnail,,
69,51032_thumbnail,,
70,1943_thumbnail,,
71,1952_thumbnail,,
72,3191_thumbnail,,
73,4827_thumbnail,,
74,4877_thumbnail,,
75,5970_thumbnail,,
76,6359_thumbnail,,
77,6449_thumbnail,,
78,7482_thumbnail,,
79,8279_thumbnail,,
80,9658_thumbnail,,
81,10548_thumbnail,,
82,11263_thumbnail,,
83,12222_thumbnail,,
84,12442_thumbnail,,
85,13987_thumbnail,,
86,14051_thumbnail,,
87,15231_thumbnail,,
88,16325_thumbnail,,
89,16876_thumbnail,,
90,17067_thumbnail,,
91,17291_thumbnail,,
92,18014_thumbnail,,
93,18813_thumbnail,,
94,21929_thumbnail,,
95,22155_thumbnail,,
96,22290_thumbnail,,
97,22489_thumbnail,,
98,24563_thumbnail,,
99,25923_thumbnail,,
100,26219_thumbnail,,
101,26533_thumbnail,,
102,27315_thumbnail,,
103,28603_thumbnail,,
104,29615_thumbnail,,
105,29915_thumbnail,,
106,30203_thumbnail,,
107,30272_thumbnail,,
108,30369_thumbnail,,
109,31033_thumbnail,,
110,32032_thumbnail,,
111,36063_thumbnail,,
112,38349_thumbnail,,
113,38669_thumbnail,,
114,39880_thumbnail,,
115,40129_thumbnail,,
116,40888_thumbnail,,
117,42125_thumbnail,,
118,43796_thumbnail,,
119,44581_thumbnail,,
120,44976_thumbnail,,
121,45725_thumbnail,,
122,46543_thumbnail,,
123,46769_thumbnail,,
