,train,val,test
286_thumbnail,True,False,False
2666_thumbnail,True,False,False
2906_thumbnail,True,False,False
3222_thumbnail,True,False,False
3511_thumbnail,True,False,False
4608_thumbnail,True,False,False
5265_thumbnail,True,False,False
6281_thumbnail,True,False,False
6363_thumbnail,True,False,False
6793_thumbnail,True,False,False
7490_thumbnail,True,False,False
8531_thumbnail,True,False,False
10077_thumbnail,True,False,False
10246_thumbnail,True,False,False
10800_thumbnail,True,False,False
12522_thumbnail,True,False,False
14401_thumbnail,True,False,False
14424_thumbnail,True,False,False
14617_thumbnail,True,False,False
15188_thumbnail,True,False,False
15742_thumbnail,True,False,False
15912_thumbnail,True,False,False
16064_thumbnail,True,False,False
17738_thumbnail,True,False,False
18138_thumbnail,True,False,False
18607_thumbnail,True,False,False
18810_thumbnail,True,False,False
19030_thumbnail,True,False,False
19569_thumbnail,True,False,False
21232_thumbnail,True,False,False
21910_thumbnail,True,False,False
22221_thumbnail,True,False,False
22740_thumbnail,True,False,False
22924_thumbnail,True,False,False
23629_thumbnail,True,False,False
24023_thumbnail,True,False,False
27851_thumbnail,True,False,False
28066_thumbnail,True,False,False
28736_thumbnail,True,False,False
30515_thumbnail,True,False,False
30712_thumbnail,True,False,False
32042_thumbnail,True,False,False
32432_thumbnail,True,False,False
34690_thumbnail,True,False,False
34822_thumbnail,True,False,False
35754_thumbnail,True,False,False
35909_thumbnail,True,False,False
35953_thumbnail,True,False,False
38118_thumbnail,True,False,False
38479_thumbnail,True,False,False
38647_thumbnail,True,False,False
38901_thumbnail,True,False,False
39269_thumbnail,True,False,False
40124_thumbnail,True,False,False
40503_thumbnail,True,False,False
43998_thumbnail,True,False,False
44232_thumbnail,True,False,False
44700_thumbnail,True,False,False
44804_thumbnail,True,False,False
44962_thumbnail,True,False,False
46444_thumbnail,True,False,False
47105_thumbnail,True,False,False
49942_thumbnail,True,False,False
49995_thumbnail,True,False,False
50048_thumbnail,True,False,False
50246_thumbnail,True,False,False
50304_thumbnail,True,False,False
50962_thumbnail,True,False,False
51032_thumbnail,True,False,False
51215_thumbnail,True,False,False
1943_thumbnail,True,False,False
1952_thumbnail,True,False,False
3191_thumbnail,True,False,False
4827_thumbnail,True,False,False
4877_thumbnail,True,False,False
5970_thumbnail,True,False,False
6359_thumbnail,True,False,False
6449_thumbnail,True,False,False
7482_thumbnail,True,False,False
8279_thumbnail,True,False,False
10548_thumbnail,True,False,False
12222_thumbnail,True,False,False
12442_thumbnail,True,False,False
13526_thumbnail,True,False,False
13987_thumbnail,True,False,False
15231_thumbnail,True,False,False
15486_thumbnail,True,False,False
16325_thumbnail,True,False,False
16876_thumbnail,True,False,False
17291_thumbnail,True,False,False
18014_thumbnail,True,False,False
18813_thumbnail,True,False,False
20205_thumbnail,True,False,False
21929_thumbnail,True,False,False
22290_thumbnail,True,False,False
22425_thumbnail,True,False,False
22489_thumbnail,True,False,False
24563_thumbnail,True,False,False
25923_thumbnail,True,False,False
25928_thumbnail,True,False,False
26533_thumbnail,True,False,False
28603_thumbnail,True,False,False
29915_thumbnail,True,False,False
30272_thumbnail,True,False,False
30369_thumbnail,True,False,False
31033_thumbnail,True,False,False
32032_thumbnail,True,False,False
35197_thumbnail,True,False,False
36063_thumbnail,True,False,False
38669_thumbnail,True,False,False
38687_thumbnail,True,False,False
40129_thumbnail,True,False,False
40888_thumbnail,True,False,False
42125_thumbnail,True,False,False
42296_thumbnail,True,False,False
42549_thumbnail,True,False,False
43796_thumbnail,True,False,False
44581_thumbnail,True,False,False
44976_thumbnail,True,False,False
45725_thumbnail,True,False,False
45990_thumbnail,True,False,False
46543_thumbnail,True,False,False
47960_thumbnail,True,False,False
48506_thumbnail,True,False,False
15671_thumbnail,False,True,False
51128_thumbnail,False,True,False
11431_thumbnail,False,True,False
53900_thumbnail,False,True,False
17487_thumbnail,False,True,False
26939_thumbnail,False,True,False
40079_thumbnail,False,True,False
46688_thumbnail,False,True,False
60928_thumbnail,False,True,False
20882_thumbnail,False,True,False
31383_thumbnail,False,True,False
56875_thumbnail,False,True,False
59515_thumbnail,False,True,False
11263_thumbnail,False,True,False
14051_thumbnail,False,True,False
57598_thumbnail,False,True,False
30203_thumbnail,False,True,False
38349_thumbnail,False,True,False
44283_thumbnail,False,True,False
52259_thumbnail,False,True,False
64824_thumbnail,False,True,False
25604_thumbnail,False,False,True
30792_thumbnail,False,False,True
21373_thumbnail,False,False,True
7204_thumbnail,False,False,True
33984_thumbnail,False,False,True
7329_thumbnail,False,False,True
32636_thumbnail,False,False,True
10469_thumbnail,False,False,True
52846_thumbnail,False,False,True
43280_thumbnail,False,False,True
45630_thumbnail,False,False,True
12902_thumbnail,False,False,True
26219_thumbnail,False,False,True
39880_thumbnail,False,False,True
46769_thumbnail,False,False,True
22155_thumbnail,False,False,True
9658_thumbnail,False,False,True
26950_thumbnail,False,False,True
27315_thumbnail,False,False,True
29615_thumbnail,False,False,True
17067_thumbnail,False,False,True
