,train,val,test
0,286_thumbnail,21232_thumbnail,50246_thumbnail
1,2666_thumbnail,4608_thumbnail,63121_thumbnail
2,2906_thumbnail,38901_thumbnail,53900_thumbnail
3,3222_thumbnail,35953_thumbnail,6793_thumbnail
4,5265_thumbnail,50048_thumbnail,30792_thumbnail
5,6281_thumbnail,40124_thumbnail,17738_thumbnail
6,6363_thumbnail,44962_thumbnail,26939_thumbnail
7,7204_thumbnail,38647_thumbnail,51128_thumbnail
8,7329_thumbnail,52846_thumbnail,59760_thumbnail
9,7490_thumbnail,63367_thumbnail,14617_thumbnail
10,8531_thumbnail,44700_thumbnail,3511_thumbnail
11,10077_thumbnail,31383_thumbnail,10800_thumbnail
12,10246_thumbnail,52420_thumbnail,18014_thumbnail
13,10469_thumbnail,29915_thumbnail,10548_thumbnail
14,11431_thumbnail,52259_thumbnail,14051_thumbnail
15,12522_thumbnail,20205_thumbnail,62828_thumbnail
16,12902_thumbnail,26950_thumbnail,17291_thumbnail
17,14401_thumbnail,57598_thumbnail,44581_thumbnail
18,14424_thumbnail,25928_thumbnail,60988_thumbnail
19,15188_thumbnail,18813_thumbnail,1952_thumbnail
20,15671_thumbnail,47960_thumbnail,63015_thumbnail
21,15742_thumbnail,,
22,15912_thumbnail,,
23,16064_thumbnail,,
24,17487_thumbnail,,
25,18138_thumbnail,,
26,18607_thumbnail,,
27,18810_thumbnail,,
28,19030_thumbnail,,
29,19569_thumbnail,,
30,20882_thumbnail,,
31,21373_thumbnail,,
32,21910_thumbnail,,
33,22221_thumbnail,,
34,22740_thumbnail,,
35,22924_thumbnail,,
36,23629_thumbnail,,
37,24023_thumbnail,,
38,25604_thumbnail,,
39,27851_thumbnail,,
40,28066_thumbnail,,
41,28736_thumbnail,,
42,30515_thumbnail,,
43,30712_thumbnail,,
44,32042_thumbnail,,
45,32432_thumbnail,,
46,32636_thumbnail,,
47,33984_thumbnail,,
48,34690_thumbnail,,
49,34822_thumbnail,,
50,35754_thumbnail,,
51,35909_thumbnail,,
52,38118_thumbnail,,
53,38479_thumbnail,,
54,39269_thumbnail,,
55,40079_thumbnail,,
56,40503_thumbnail,,
57,43280_thumbnail,,
58,43998_thumbnail,,
59,44232_thumbnail,,
60,44804_thumbnail,,
61,45630_thumbnail,,
62,46444_thumbnail,,
63,46688_thumbnail,,
64,47105_thumbnail,,
65,49942_thumbnail,,
66,49995_thumbnail,,
67,50304_thumbnail,,
68,50962_thumbnail,,
69,51032_thumbnail,,
70,1943_thumbnail,,
71,3191_thumbnail,,
72,4827_thumbnail,,
73,4877_thumbnail,,
74,5970_thumbnail,,
75,6359_thumbnail,,
76,6449_thumbnail,,
77,7482_thumbnail,,
78,8279_thumbnail,,
79,9658_thumbnail,,
80,11263_thumbnail,,
81,12222_thumbnail,,
82,12442_thumbnail,,
83,13526_thumbnail,,
84,13987_thumbnail,,
85,15231_thumbnail,,
86,15486_thumbnail,,
87,16325_thumbnail,,
88,16876_thumbnail,,
89,17067_thumbnail,,
90,21929_thumbnail,,
91,22155_thumbnail,,
92,22290_thumbnail,,
93,22425_thumbnail,,
94,22489_thumbnail,,
95,24563_thumbnail,,
96,25923_thumbnail,,
97,26219_thumbnail,,
98,26533_thumbnail,,
99,27315_thumbnail,,
100,28603_thumbnail,,
101,29615_thumbnail,,
102,30203_thumbnail,,
103,30272_thumbnail,,
104,30369_thumbnail,,
105,31033_thumbnail,,
106,32032_thumbnail,,
107,35197_thumbnail,,
108,36063_thumbnail,,
109,38349_thumbnail,,
110,38669_thumbnail,,
111,38687_thumbnail,,
112,39880_thumbnail,,
113,40129_thumbnail,,
114,40888_thumbnail,,
115,42125_thumbnail,,
116,42296_thumbnail,,
117,42549_thumbnail,,
118,43796_thumbnail,,
119,44283_thumbnail,,
120,44976_thumbnail,,
121,45725_thumbnail,,
122,45990_thumbnail,,
123,46543_thumbnail,,
