,train,val,test
0,286_thumbnail,6281_thumbnail,52108_thumbnail
1,2906_thumbnail,44804_thumbnail,51215_thumbnail
2,3222_thumbnail,30712_thumbnail,63121_thumbnail
3,3511_thumbnail,10469_thumbnail,27851_thumbnail
4,4608_thumbnail,28736_thumbnail,31383_thumbnail
5,5265_thumbnail,30792_thumbnail,34690_thumbnail
6,6363_thumbnail,2666_thumbnail,53859_thumbnail
7,6793_thumbnail,12902_thumbnail,38647_thumbnail
8,7204_thumbnail,52752_thumbnail,14617_thumbnail
9,7329_thumbnail,20882_thumbnail,15742_thumbnail
10,7490_thumbnail,19569_thumbnail,52846_thumbnail
11,8531_thumbnail,26939_thumbnail,32636_thumbnail
12,10077_thumbnail,30203_thumbnail,16325_thumbnail
13,10246_thumbnail,13987_thumbnail,1943_thumbnail
14,10800_thumbnail,4877_thumbnail,20205_thumbnail
15,11431_thumbnail,31033_thumbnail,46769_thumbnail
16,12522_thumbnail,47960_thumbnail,62828_thumbnail
17,14401_thumbnail,22425_thumbnail,32032_thumbnail
18,14424_thumbnail,29615_thumbnail,52420_thumbnail
19,15188_thumbnail,40129_thumbnail,52931_thumbnail
20,15671_thumbnail,3191_thumbnail,6359_thumbnail
21,15912_thumbnail,,
22,16064_thumbnail,,
23,17487_thumbnail,,
24,17738_thumbnail,,
25,18138_thumbnail,,
26,18607_thumbnail,,
27,18810_thumbnail,,
28,19030_thumbnail,,
29,21232_thumbnail,,
30,21373_thumbnail,,
31,21910_thumbnail,,
32,22221_thumbnail,,
33,22740_thumbnail,,
34,22924_thumbnail,,
35,23629_thumbnail,,
36,24023_thumbnail,,
37,25604_thumbnail,,
38,28066_thumbnail,,
39,30515_thumbnail,,
40,32042_thumbnail,,
41,32432_thumbnail,,
42,33984_thumbnail,,
43,34822_thumbnail,,
44,35754_thumbnail,,
45,35909_thumbnail,,
46,35953_thumbnail,,
47,38118_thumbnail,,
48,38479_thumbnail,,
49,38901_thumbnail,,
50,39269_thumbnail,,
51,40079_thumbnail,,
52,40124_thumbnail,,
53,40503_thumbnail,,
54,43280_thumbnail,,
55,43998_thumbnail,,
56,44232_thumbnail,,
57,44700_thumbnail,,
58,44962_thumbnail,,
59,45630_thumbnail,,
60,46444_thumbnail,,
61,46688_thumbnail,,
62,47105_thumbnail,,
63,49942_thumbnail,,
64,49995_thumbnail,,
65,50048_thumbnail,,
66,50246_thumbnail,,
67,50304_thumbnail,,
68,50962_thumbnail,,
69,51032_thumbnail,,
70,1952_thumbnail,,
71,4827_thumbnail,,
72,5970_thumbnail,,
73,6449_thumbnail,,
74,7482_thumbnail,,
75,8279_thumbnail,,
76,9658_thumbnail,,
77,10548_thumbnail,,
78,11263_thumbnail,,
79,12222_thumbnail,,
80,12442_thumbnail,,
81,13526_thumbnail,,
82,14051_thumbnail,,
83,15231_thumbnail,,
84,15486_thumbnail,,
85,16876_thumbnail,,
86,17067_thumbnail,,
87,17291_thumbnail,,
88,18014_thumbnail,,
89,18813_thumbnail,,
90,21929_thumbnail,,
91,22155_thumbnail,,
92,22290_thumbnail,,
93,22489_thumbnail,,
94,24563_thumbnail,,
95,25923_thumbnail,,
96,25928_thumbnail,,
97,26219_thumbnail,,
98,26533_thumbnail,,
99,26950_thumbnail,,
100,27315_thumbnail,,
101,28603_thumbnail,,
102,29915_thumbnail,,
103,30272_thumbnail,,
104,30369_thumbnail,,
105,35197_thumbnail,,
106,36063_thumbnail,,
107,38349_thumbnail,,
108,38669_thumbnail,,
109,38687_thumbnail,,
110,39880_thumbnail,,
111,40888_thumbnail,,
112,42125_thumbnail,,
113,42296_thumbnail,,
114,42549_thumbnail,,
115,43796_thumbnail,,
116,44283_thumbnail,,
117,44581_thumbnail,,
118,44976_thumbnail,,
119,45725_thumbnail,,
120,45990_thumbnail,,
121,46543_thumbnail,,
122,48506_thumbnail,,
123,51346_thumbnail,,
