,train,val,test
0,286_thumbnail,15742_thumbnail,25604_thumbnail
1,2906_thumbnail,60928_thumbnail,34822_thumbnail
2,3222_thumbnail,51128_thumbnail,19030_thumbnail
3,3511_thumbnail,52752_thumbnail,51032_thumbnail
4,5265_thumbnail,18138_thumbnail,53098_thumbnail
5,6281_thumbnail,44962_thumbnail,12522_thumbnail
6,6363_thumbnail,4608_thumbnail,21373_thumbnail
7,7204_thumbnail,53859_thumbnail,55279_thumbnail
8,7329_thumbnail,47105_thumbnail,35754_thumbnail
9,7490_thumbnail,6793_thumbnail,2666_thumbnail
10,8531_thumbnail,46688_thumbnail,32636_thumbnail
11,10077_thumbnail,38901_thumbnail,61320_thumbnail
12,10246_thumbnail,40129_thumbnail,46543_thumbnail
13,10469_thumbnail,54928_thumbnail,18813_thumbnail
14,10800_thumbnail,63015_thumbnail,53377_thumbnail
15,11431_thumbnail,40888_thumbnail,51346_thumbnail
16,12902_thumbnail,30369_thumbnail,26533_thumbnail
17,14401_thumbnail,31033_thumbnail,58947_thumbnail
18,14424_thumbnail,9658_thumbnail,36063_thumbnail
19,14617_thumbnail,44581_thumbnail,6449_thumbnail
20,15188_thumbnail,45725_thumbnail,13987_thumbnail
21,15671_thumbnail,,
22,15912_thumbnail,,
23,16064_thumbnail,,
24,17487_thumbnail,,
25,17738_thumbnail,,
26,18607_thumbnail,,
27,18810_thumbnail,,
28,19569_thumbnail,,
29,20882_thumbnail,,
30,21232_thumbnail,,
31,21910_thumbnail,,
32,22221_thumbnail,,
33,22740_thumbnail,,
34,22924_thumbnail,,
35,23629_thumbnail,,
36,24023_thumbnail,,
37,26939_thumbnail,,
38,27851_thumbnail,,
39,28066_thumbnail,,
40,28736_thumbnail,,
41,30515_thumbnail,,
42,30712_thumbnail,,
43,30792_thumbnail,,
44,31383_thumbnail,,
45,32042_thumbnail,,
46,32432_thumbnail,,
47,33984_thumbnail,,
48,34690_thumbnail,,
49,35909_thumbnail,,
50,35953_thumbnail,,
51,38118_thumbnail,,
52,38479_thumbnail,,
53,38647_thumbnail,,
54,39269_thumbnail,,
55,40079_thumbnail,,
56,40124_thumbnail,,
57,40503_thumbnail,,
58,43280_thumbnail,,
59,43998_thumbnail,,
60,44232_thumbnail,,
61,44700_thumbnail,,
62,44804_thumbnail,,
63,45630_thumbnail,,
64,46444_thumbnail,,
65,49942_thumbnail,,
66,49995_thumbnail,,
67,50048_thumbnail,,
68,50246_thumbnail,,
69,50304_thumbnail,,
70,1943_thumbnail,,
71,1952_thumbnail,,
72,3191_thumbnail,,
73,4827_thumbnail,,
74,4877_thumbnail,,
75,5970_thumbnail,,
76,6359_thumbnail,,
77,7482_thumbnail,,
78,8279_thumbnail,,
79,10548_thumbnail,,
80,11263_thumbnail,,
81,12222_thumbnail,,
82,12442_thumbnail,,
83,13526_thumbnail,,
84,14051_thumbnail,,
85,15231_thumbnail,,
86,15486_thumbnail,,
87,16325_thumbnail,,
88,16876_thumbnail,,
89,17067_thumbnail,,
90,17291_thumbnail,,
91,18014_thumbnail,,
92,20205_thumbnail,,
93,21929_thumbnail,,
94,22155_thumbnail,,
95,22290_thumbnail,,
96,22425_thumbnail,,
97,22489_thumbnail,,
98,24563_thumbnail,,
99,25923_thumbnail,,
100,25928_thumbnail,,
101,26219_thumbnail,,
102,26950_thumbnail,,
103,27315_thumbnail,,
104,28603_thumbnail,,
105,29615_thumbnail,,
106,29915_thumbnail,,
107,30203_thumbnail,,
108,30272_thumbnail,,
109,32032_thumbnail,,
110,35197_thumbnail,,
111,38349_thumbnail,,
112,38669_thumbnail,,
113,38687_thumbnail,,
114,39880_thumbnail,,
115,42125_thumbnail,,
116,42296_thumbnail,,
117,42549_thumbnail,,
118,43796_thumbnail,,
119,44283_thumbnail,,
120,44976_thumbnail,,
121,45990_thumbnail,,
122,46769_thumbnail,,
123,47960_thumbnail,,
