,train,val,test
0,286_thumbnail,63367_thumbnail,40079_thumbnail
1,3222_thumbnail,52108_thumbnail,26939_thumbnail
2,3511_thumbnail,49995_thumbnail,47105_thumbnail
3,4608_thumbnail,2666_thumbnail,10077_thumbnail
4,5265_thumbnail,23629_thumbnail,60936_thumbnail
5,6363_thumbnail,15671_thumbnail,7204_thumbnail
6,6793_thumbnail,34822_thumbnail,49942_thumbnail
7,7329_thumbnail,63836_thumbnail,17738_thumbnail
8,7490_thumbnail,8531_thumbnail,63429_thumbnail
9,10246_thumbnail,54408_thumbnail,52752_thumbnail
10,10469_thumbnail,2906_thumbnail,27851_thumbnail
11,10800_thumbnail,52836_thumbnail,6281_thumbnail
12,11431_thumbnail,27315_thumbnail,4877_thumbnail
13,12522_thumbnail,13987_thumbnail,11263_thumbnail
14,12902_thumbnail,40129_thumbnail,12442_thumbnail
15,14401_thumbnail,32032_thumbnail,15486_thumbnail
16,14424_thumbnail,46543_thumbnail,1952_thumbnail
17,14617_thumbnail,24563_thumbnail,39880_thumbnail
18,15188_thumbnail,12222_thumbnail,22425_thumbnail
19,15742_thumbnail,59515_thumbnail,56947_thumbnail
20,15912_thumbnail,26219_thumbnail,26533_thumbnail
21,16064_thumbnail,,
22,17487_thumbnail,,
23,18138_thumbnail,,
24,18607_thumbnail,,
25,18810_thumbnail,,
26,19030_thumbnail,,
27,19569_thumbnail,,
28,20882_thumbnail,,
29,21232_thumbnail,,
30,21373_thumbnail,,
31,21910_thumbnail,,
32,22221_thumbnail,,
33,22740_thumbnail,,
34,22924_thumbnail,,
35,24023_thumbnail,,
36,25604_thumbnail,,
37,28066_thumbnail,,
38,28736_thumbnail,,
39,30515_thumbnail,,
40,30712_thumbnail,,
41,30792_thumbnail,,
42,31383_thumbnail,,
43,32042_thumbnail,,
44,32432_thumbnail,,
45,32636_thumbnail,,
46,33984_thumbnail,,
47,34690_thumbnail,,
48,35754_thumbnail,,
49,35909_thumbnail,,
50,35953_thumbnail,,
51,38118_thumbnail,,
52,38479_thumbnail,,
53,38647_thumbnail,,
54,38901_thumbnail,,
55,39269_thumbnail,,
56,40124_thumbnail,,
57,40503_thumbnail,,
58,43280_thumbnail,,
59,43998_thumbnail,,
60,44232_thumbnail,,
61,44700_thumbnail,,
62,44804_thumbnail,,
63,44962_thumbnail,,
64,45630_thumbnail,,
65,46444_thumbnail,,
66,46688_thumbnail,,
67,50048_thumbnail,,
68,50246_thumbnail,,
69,50304_thumbnail,,
70,1943_thumbnail,,
71,3191_thumbnail,,
72,4827_thumbnail,,
73,5970_thumbnail,,
74,6359_thumbnail,,
75,6449_thumbnail,,
76,7482_thumbnail,,
77,8279_thumbnail,,
78,9658_thumbnail,,
79,10548_thumbnail,,
80,13526_thumbnail,,
81,14051_thumbnail,,
82,15231_thumbnail,,
83,16325_thumbnail,,
84,16876_thumbnail,,
85,17067_thumbnail,,
86,17291_thumbnail,,
87,18014_thumbnail,,
88,18813_thumbnail,,
89,20205_thumbnail,,
90,21929_thumbnail,,
91,22155_thumbnail,,
92,22290_thumbnail,,
93,22489_thumbnail,,
94,25923_thumbnail,,
95,25928_thumbnail,,
96,26950_thumbnail,,
97,28603_thumbnail,,
98,29615_thumbnail,,
99,29915_thumbnail,,
100,30203_thumbnail,,
101,30272_thumbnail,,
102,30369_thumbnail,,
103,31033_thumbnail,,
104,35197_thumbnail,,
105,36063_thumbnail,,
106,38349_thumbnail,,
107,38669_thumbnail,,
108,38687_thumbnail,,
109,40888_thumbnail,,
110,42125_thumbnail,,
111,42296_thumbnail,,
112,42549_thumbnail,,
113,43796_thumbnail,,
114,44283_thumbnail,,
115,44581_thumbnail,,
116,44976_thumbnail,,
117,45725_thumbnail,,
118,45990_thumbnail,,
119,46769_thumbnail,,
120,47960_thumbnail,,
121,48506_thumbnail,,
122,51346_thumbnail,,
123,52259_thumbnail,,
