,train,val,test
0,286_thumbnail,12522_thumbnail,34690_thumbnail
1,2906_thumbnail,63367_thumbnail,27851_thumbnail
2,3222_thumbnail,19569_thumbnail,2666_thumbnail
3,3511_thumbnail,10246_thumbnail,60936_thumbnail
4,4608_thumbnail,52752_thumbnail,59002_thumbnail
5,5265_thumbnail,8531_thumbnail,15742_thumbnail
6,6281_thumbnail,51499_thumbnail,51215_thumbnail
7,6363_thumbnail,39269_thumbnail,17487_thumbnail
8,6793_thumbnail,52836_thumbnail,53859_thumbnail
9,7204_thumbnail,35754_thumbnail,59900_thumbnail
10,7329_thumbnail,40079_thumbnail,32042_thumbnail
11,7490_thumbnail,44232_thumbnail,26939_thumbnail
12,10077_thumbnail,46543_thumbnail,40888_thumbnail
13,10469_thumbnail,15486_thumbnail,63015_thumbnail
14,10800_thumbnail,9658_thumbnail,24563_thumbnail
15,11431_thumbnail,8279_thumbnail,46769_thumbnail
16,12902_thumbnail,52420_thumbnail,15231_thumbnail
17,14401_thumbnail,25923_thumbnail,1943_thumbnail
18,14424_thumbnail,4877_thumbnail,57598_thumbnail
19,14617_thumbnail,30272_thumbnail,56947_thumbnail
20,15188_thumbnail,13987_thumbnail,42296_thumbnail
21,15671_thumbnail,,
22,15912_thumbnail,,
23,16064_thumbnail,,
24,17738_thumbnail,,
25,18138_thumbnail,,
26,18607_thumbnail,,
27,18810_thumbnail,,
28,19030_thumbnail,,
29,20882_thumbnail,,
30,21232_thumbnail,,
31,21373_thumbnail,,
32,21910_thumbnail,,
33,22221_thumbnail,,
34,22740_thumbnail,,
35,22924_thumbnail,,
36,23629_thumbnail,,
37,24023_thumbnail,,
38,25604_thumbnail,,
39,28066_thumbnail,,
40,28736_thumbnail,,
41,30515_thumbnail,,
42,30712_thumbnail,,
43,30792_thumbnail,,
44,31383_thumbnail,,
45,32432_thumbnail,,
46,32636_thumbnail,,
47,33984_thumbnail,,
48,34822_thumbnail,,
49,35909_thumbnail,,
50,35953_thumbnail,,
51,38118_thumbnail,,
52,38479_thumbnail,,
53,38647_thumbnail,,
54,38901_thumbnail,,
55,40124_thumbnail,,
56,40503_thumbnail,,
57,43280_thumbnail,,
58,43998_thumbnail,,
59,44700_thumbnail,,
60,44804_thumbnail,,
61,44962_thumbnail,,
62,45630_thumbnail,,
63,46444_thumbnail,,
64,46688_thumbnail,,
65,47105_thumbnail,,
66,49942_thumbnail,,
67,49995_thumbnail,,
68,50048_thumbnail,,
69,50246_thumbnail,,
70,1952_thumbnail,,
71,3191_thumbnail,,
72,4827_thumbnail,,
73,5970_thumbnail,,
74,6359_thumbnail,,
75,6449_thumbnail,,
76,7482_thumbnail,,
77,10548_thumbnail,,
78,11263_thumbnail,,
79,12222_thumbnail,,
80,12442_thumbnail,,
81,13526_thumbnail,,
82,14051_thumbnail,,
83,16325_thumbnail,,
84,16876_thumbnail,,
85,17067_thumbnail,,
86,17291_thumbnail,,
87,18014_thumbnail,,
88,18813_thumbnail,,
89,20205_thumbnail,,
90,21929_thumbnail,,
91,22155_thumbnail,,
92,22290_thumbnail,,
93,22425_thumbnail,,
94,22489_thumbnail,,
95,25928_thumbnail,,
96,26219_thumbnail,,
97,26533_thumbnail,,
98,26950_thumbnail,,
99,27315_thumbnail,,
100,28603_thumbnail,,
101,29615_thumbnail,,
102,29915_thumbnail,,
103,30203_thumbnail,,
104,30369_thumbnail,,
105,31033_thumbnail,,
106,32032_thumbnail,,
107,35197_thumbnail,,
108,36063_thumbnail,,
109,38349_thumbnail,,
110,38669_thumbnail,,
111,38687_thumbnail,,
112,39880_thumbnail,,
113,40129_thumbnail,,
114,42125_thumbnail,,
115,42549_thumbnail,,
116,43796_thumbnail,,
117,44283_thumbnail,,
118,44581_thumbnail,,
119,44976_thumbnail,,
120,45725_thumbnail,,
121,45990_thumbnail,,
122,47960_thumbnail,,
123,48506_thumbnail,,
