,train,val,test
0,286_thumbnail,40124_thumbnail,25604_thumbnail
1,2666_thumbnail,26939_thumbnail,30792_thumbnail
2,2906_thumbnail,34690_thumbnail,32042_thumbnail
3,3222_thumbnail,63429_thumbnail,56875_thumbnail
4,4608_thumbnail,44232_thumbnail,20882_thumbnail
5,5265_thumbnail,53859_thumbnail,54408_thumbnail
6,6281_thumbnail,18138_thumbnail,19030_thumbnail
7,6363_thumbnail,31383_thumbnail,15742_thumbnail
8,6793_thumbnail,38647_thumbnail,50962_thumbnail
9,7204_thumbnail,53098_thumbnail,28066_thumbnail
10,7329_thumbnail,52846_thumbnail,59760_thumbnail
11,7490_thumbnail,53402_thumbnail,3511_thumbnail
12,8531_thumbnail,7482_thumbnail,42125_thumbnail
13,10077_thumbnail,29615_thumbnail,56861_thumbnail
14,10246_thumbnail,38669_thumbnail,30203_thumbnail
15,10469_thumbnail,30272_thumbnail,26219_thumbnail
16,10800_thumbnail,32032_thumbnail,52420_thumbnail
17,11431_thumbnail,26533_thumbnail,27315_thumbnail
18,12522_thumbnail,1952_thumbnail,1943_thumbnail
19,12902_thumbnail,44976_thumbnail,42549_thumbnail
20,14401_thumbnail,21929_thumbnail,44283_thumbnail
21,14424_thumbnail,22654_thumbnail,47984_thumbnail
22,14617_thumbnail,31333_thumbnail,38048_thumbnail
23,15188_thumbnail,5851_thumbnail,28121_thumbnail
24,15671_thumbnail,5114_thumbnail,43815_thumbnail
25,15912_thumbnail,28028_thumbnail,5992_thumbnail
26,16064_thumbnail,36204_thumbnail,19255_thumbnail
27,17487_thumbnail,4_thumbnail,29904_thumbnail
28,17738_thumbnail,53688_thumbnail,5264_thumbnail
29,18607_thumbnail,38041_thumbnail,18196_thumbnail
30,18810_thumbnail,59031_thumbnail,35652_thumbnail
31,19569_thumbnail,54007_thumbnail,52438_thumbnail
32,21232_thumbnail,35592_thumbnail,27245_thumbnail
33,21373_thumbnail,706_thumbnail,51832_thumbnail
34,21910_thumbnail,27747_thumbnail,28821_thumbnail
35,22221_thumbnail,14542_thumbnail,18547_thumbnail
36,22740_thumbnail,431_thumbnail,3098_thumbnail
37,22924_thumbnail,14039_thumbnail,18568_thumbnail
38,23629_thumbnail,37367_thumbnail,36513_thumbnail
39,24023_thumbnail,65300_thumbnail,59383_thumbnail
40,27851_thumbnail,60287_thumbnail,47020_thumbnail
41,28736_thumbnail,38018_thumbnail,28922_thumbnail
42,30515_thumbnail,33708_thumbnail,12244_thumbnail
43,30712_thumbnail,10252_thumbnail,11557_thumbnail
44,32432_thumbnail,33839_thumbnail,25256_thumbnail
45,32636_thumbnail,33976_thumbnail,2391_thumbnail
46,33984_thumbnail,14312_thumbnail,46815_thumbnail
47,34822_thumbnail,56799_thumbnail,39252_thumbnail
48,35754_thumbnail,23523_thumbnail,34508_thumbnail
49,35909_thumbnail,5456_thumbnail,39208_thumbnail
50,35953_thumbnail,,
51,38118_thumbnail,,
52,38479_thumbnail,,
53,38901_thumbnail,,
54,39269_thumbnail,,
55,40079_thumbnail,,
56,40503_thumbnail,,
57,43280_thumbnail,,
58,43998_thumbnail,,
59,44700_thumbnail,,
60,44804_thumbnail,,
61,44962_thumbnail,,
62,45630_thumbnail,,
63,46444_thumbnail,,
64,46688_thumbnail,,
65,47105_thumbnail,,
66,49942_thumbnail,,
67,49995_thumbnail,,
68,50048_thumbnail,,
69,50246_thumbnail,,
70,50304_thumbnail,,
71,51032_thumbnail,,
72,51128_thumbnail,,
73,51215_thumbnail,,
74,51499_thumbnail,,
75,51679_thumbnail,,
76,52108_thumbnail,,
77,52752_thumbnail,,
78,52836_thumbnail,,
79,53900_thumbnail,,
80,55279_thumbnail,,
81,55876_thumbnail,,
82,57711_thumbnail,,
83,59002_thumbnail,,
84,59900_thumbnail,,
85,60928_thumbnail,,
86,60936_thumbnail,,
87,61320_thumbnail,,
88,61823_thumbnail,,
89,63121_thumbnail,,
90,63367_thumbnail,,
91,63836_thumbnail,,
92,64771_thumbnail,,
93,3191_thumbnail,,
94,4827_thumbnail,,
95,4877_thumbnail,,
96,5970_thumbnail,,
97,6359_thumbnail,,
98,6449_thumbnail,,
99,8279_thumbnail,,
100,9658_thumbnail,,
101,10548_thumbnail,,
102,11263_thumbnail,,
103,12222_thumbnail,,
104,12442_thumbnail,,
105,13526_thumbnail,,
106,13987_thumbnail,,
107,14051_thumbnail,,
108,15231_thumbnail,,
109,15486_thumbnail,,
110,16325_thumbnail,,
111,16876_thumbnail,,
112,17067_thumbnail,,
113,17291_thumbnail,,
114,18014_thumbnail,,
115,18813_thumbnail,,
116,20205_thumbnail,,
117,22155_thumbnail,,
118,22290_thumbnail,,
119,22425_thumbnail,,
120,22489_thumbnail,,
121,24563_thumbnail,,
122,25923_thumbnail,,
123,25928_thumbnail,,
124,26950_thumbnail,,
125,28603_thumbnail,,
126,29915_thumbnail,,
127,30369_thumbnail,,
128,31033_thumbnail,,
129,35197_thumbnail,,
130,36063_thumbnail,,
131,38349_thumbnail,,
132,38687_thumbnail,,
133,39880_thumbnail,,
134,40129_thumbnail,,
135,40888_thumbnail,,
136,42296_thumbnail,,
137,43796_thumbnail,,
138,44581_thumbnail,,
139,45725_thumbnail,,
140,45990_thumbnail,,
141,46543_thumbnail,,
142,46769_thumbnail,,
143,47960_thumbnail,,
144,48506_thumbnail,,
145,51346_thumbnail,,
146,52259_thumbnail,,
147,52375_thumbnail,,
148,52461_thumbnail,,
149,52931_thumbnail,,
150,53377_thumbnail,,
151,54928_thumbnail,,
152,55287_thumbnail,,
153,56947_thumbnail,,
154,57598_thumbnail,,
155,58947_thumbnail,,
156,58974_thumbnail,,
157,59515_thumbnail,,
158,60988_thumbnail,,
159,61961_thumbnail,,
160,62828_thumbnail,,
161,63015_thumbnail,,
162,63165_thumbnail,,
163,63289_thumbnail,,
164,64824_thumbnail,,
165,970_thumbnail,,
166,1020_thumbnail,,
167,1080_thumbnail,,
168,1101_thumbnail,,
169,1252_thumbnail,,
170,1289_thumbnail,,
171,1774_thumbnail,,
172,1925_thumbnail,,
173,2097_thumbnail,,
174,2706_thumbnail,,
175,3055_thumbnail,,
176,3264_thumbnail,,
177,3881_thumbnail,,
178,4211_thumbnail,,
179,4963_thumbnail,,
180,5015_thumbnail,,
181,5307_thumbnail,,
182,6140_thumbnail,,
183,6175_thumbnail,,
184,6558_thumbnail,,
185,6843_thumbnail,,
186,6951_thumbnail,,
187,8213_thumbnail,,
188,8240_thumbnail,,
189,8713_thumbnail,,
190,8805_thumbnail,,
191,9154_thumbnail,,
192,9341_thumbnail,,
193,9509_thumbnail,,
194,9697_thumbnail,,
195,10143_thumbnail,,
196,10642_thumbnail,,
197,10896_thumbnail,,
198,11417_thumbnail,,
199,11559_thumbnail,,
200,12159_thumbnail,,
201,13364_thumbnail,,
202,14127_thumbnail,,
203,15139_thumbnail,,
204,15209_thumbnail,,
205,15221_thumbnail,,
206,15293_thumbnail,,
207,15871_thumbnail,,
208,16042_thumbnail,,
209,16209_thumbnail,,
210,16986_thumbnail,,
211,17174_thumbnail,,
212,17365_thumbnail,,
213,17416_thumbnail,,
214,17854_thumbnail,,
215,18896_thumbnail,,
216,18914_thumbnail,,
217,18981_thumbnail,,
218,19157_thumbnail,,
219,19512_thumbnail,,
220,20312_thumbnail,,
221,20316_thumbnail,,
222,20463_thumbnail,,
223,20670_thumbnail,,
224,20858_thumbnail,,
225,21432_thumbnail,,
226,24507_thumbnail,,
227,24617_thumbnail,,
228,24759_thumbnail,,
229,24991_thumbnail,,
230,25561_thumbnail,,
231,25792_thumbnail,,
232,26124_thumbnail,,
233,26190_thumbnail,,
234,26603_thumbnail,,
235,27249_thumbnail,,
236,27739_thumbnail,,
237,27950_thumbnail,,
238,28393_thumbnail,,
239,28519_thumbnail,,
240,29147_thumbnail,,
241,29200_thumbnail,,
242,29240_thumbnail,,
243,29331_thumbnail,,
244,29888_thumbnail,,
245,30508_thumbnail,,
246,30738_thumbnail,,
247,30794_thumbnail,,
248,31473_thumbnail,,
249,32035_thumbnail,,
250,32112_thumbnail,,
251,32192_thumbnail,,
252,32596_thumbnail,,
253,34247_thumbnail,,
254,34649_thumbnail,,
255,34720_thumbnail,,
256,34845_thumbnail,,
257,35239_thumbnail,,
258,35998_thumbnail,,
259,36008_thumbnail,,
260,36499_thumbnail,,
261,36639_thumbnail,,
262,37655_thumbnail,,
263,38097_thumbnail,,
264,38535_thumbnail,,
265,39144_thumbnail,,
266,39146_thumbnail,,
267,39172_thumbnail,,
268,39255_thumbnail,,
269,39297_thumbnail,,
270,39365_thumbnail,,
271,39425_thumbnail,,
272,39728_thumbnail,,
273,39893_thumbnail,,
274,39990_thumbnail,,
275,40639_thumbnail,,
276,41801_thumbnail,,
277,43390_thumbnail,,
278,43432_thumbnail,,
279,43671_thumbnail,,
280,43875_thumbnail,,
281,44432_thumbnail,,
282,45104_thumbnail,,
283,45185_thumbnail,,
284,46139_thumbnail,,
285,46172_thumbnail,,
286,46435_thumbnail,,
287,46469_thumbnail,,
288,46736_thumbnail,,
289,46793_thumbnail,,
290,47837_thumbnail,,
291,47911_thumbnail,,
292,48861_thumbnail,,
293,49281_thumbnail,,
294,50589_thumbnail,,
295,50712_thumbnail,,
296,50878_thumbnail,,
297,51021_thumbnail,,
298,52275_thumbnail,,
299,52308_thumbnail,,
300,52784_thumbnail,,
301,53059_thumbnail,,
302,54506_thumbnail,,
303,54590_thumbnail,,
304,54825_thumbnail,,
305,54949_thumbnail,,
306,54990_thumbnail,,
307,56221_thumbnail,,
308,57100_thumbnail,,
309,57468_thumbnail,,
310,58895_thumbnail,,
311,59589_thumbnail,,
312,60058_thumbnail,,
313,61033_thumbnail,,
314,61089_thumbnail,,
315,61280_thumbnail,,
316,61424_thumbnail,,
317,61493_thumbnail,,
318,61852_thumbnail,,
319,62641_thumbnail,,
320,63298_thumbnail,,
321,63897_thumbnail,,
322,63941_thumbnail,,
323,64111_thumbnail,,
324,64188_thumbnail,,
325,64629_thumbnail,,
326,64950_thumbnail,,
327,65371_thumbnail,,
328,65533_thumbnail,,
329,66_thumbnail,,
330,281_thumbnail,,
331,3092_thumbnail,,
332,3672_thumbnail,,
333,5852_thumbnail,,
334,6898_thumbnail,,
335,8130_thumbnail,,
336,8985_thumbnail,,
337,9183_thumbnail,,
338,13387_thumbnail,,
339,15583_thumbnail,,
340,21303_thumbnail,,
341,23796_thumbnail,,
342,26025_thumbnail,,
343,26862_thumbnail,,
344,31300_thumbnail,,
345,31793_thumbnail,,
346,34277_thumbnail,,
347,34688_thumbnail,,
348,38366_thumbnail,,
349,38585_thumbnail,,
350,38849_thumbnail,,
351,39258_thumbnail,,
352,39466_thumbnail,,
353,41099_thumbnail,,
354,49872_thumbnail,,
355,52612_thumbnail,,
356,54473_thumbnail,,
357,56500_thumbnail,,
358,57162_thumbnail,,
359,65022_thumbnail,,
360,2227_thumbnail,,
361,3084_thumbnail,,
362,3997_thumbnail,,
363,4797_thumbnail,,
364,6582_thumbnail,,
365,9254_thumbnail,,
366,14532_thumbnail,,
367,20329_thumbnail,,
368,21445_thumbnail,,
369,25331_thumbnail,,
370,28562_thumbnail,,
371,30868_thumbnail,,
372,30986_thumbnail,,
373,31297_thumbnail,,
374,35792_thumbnail,,
375,36678_thumbnail,,
376,37190_thumbnail,,
377,37307_thumbnail,,
378,38019_thumbnail,,
379,42260_thumbnail,,
380,44530_thumbnail,,
381,47431_thumbnail,,
382,48502_thumbnail,,
383,48550_thumbnail,,
384,49587_thumbnail,,
385,51893_thumbnail,,
386,56117_thumbnail,,
387,56351_thumbnail,,
388,56993_thumbnail,,
389,57265_thumbnail,,
390,62476_thumbnail,,
391,65094_thumbnail,,
