,train,val,test
0,286_thumbnail,59002_thumbnail,64771_thumbnail
1,2666_thumbnail,52752_thumbnail,44804_thumbnail
2,2906_thumbnail,63121_thumbnail,7490_thumbnail
3,3511_thumbnail,44700_thumbnail,51499_thumbnail
4,4608_thumbnail,28066_thumbnail,63429_thumbnail
5,5265_thumbnail,50304_thumbnail,63367_thumbnail
6,6281_thumbnail,51679_thumbnail,3222_thumbnail
7,6363_thumbnail,18810_thumbnail,21910_thumbnail
8,6793_thumbnail,15671_thumbnail,40503_thumbnail
9,7204_thumbnail,35754_thumbnail,10469_thumbnail
10,7329_thumbnail,52846_thumbnail,20882_thumbnail
11,8531_thumbnail,15188_thumbnail,54408_thumbnail
12,10077_thumbnail,38349_thumbnail,9658_thumbnail
13,10246_thumbnail,24563_thumbnail,25928_thumbnail
14,10800_thumbnail,5970_thumbnail,20205_thumbnail
15,11431_thumbnail,57598_thumbnail,26950_thumbnail
16,12522_thumbnail,10548_thumbnail,12222_thumbnail
17,12902_thumbnail,40129_thumbnail,43796_thumbnail
18,14401_thumbnail,14051_thumbnail,36063_thumbnail
19,14424_thumbnail,1952_thumbnail,30203_thumbnail
20,14617_thumbnail,42296_thumbnail,44976_thumbnail
21,15742_thumbnail,64188_thumbnail,60058_thumbnail
22,15912_thumbnail,20312_thumbnail,25561_thumbnail
23,16064_thumbnail,39365_thumbnail,19255_thumbnail
24,17487_thumbnail,5851_thumbnail,27249_thumbnail
25,17738_thumbnail,36513_thumbnail,31473_thumbnail
26,18138_thumbnail,54949_thumbnail,30794_thumbnail
27,18607_thumbnail,6175_thumbnail,61493_thumbnail
28,19030_thumbnail,36204_thumbnail,51832_thumbnail
29,19569_thumbnail,20858_thumbnail,10642_thumbnail
30,21232_thumbnail,2097_thumbnail,29331_thumbnail
31,21373_thumbnail,49281_thumbnail,30738_thumbnail
32,22221_thumbnail,54590_thumbnail,18896_thumbnail
33,22740_thumbnail,706_thumbnail,43390_thumbnail
34,22924_thumbnail,45104_thumbnail,35239_thumbnail
35,23629_thumbnail,27950_thumbnail,15293_thumbnail
36,24023_thumbnail,46469_thumbnail,39255_thumbnail
37,25604_thumbnail,39425_thumbnail,10896_thumbnail
38,26939_thumbnail,20670_thumbnail,24759_thumbnail
39,27851_thumbnail,57468_thumbnail,36499_thumbnail
40,28736_thumbnail,43432_thumbnail,32112_thumbnail
41,30515_thumbnail,17416_thumbnail,36639_thumbnail
42,30712_thumbnail,25256_thumbnail,10252_thumbnail
43,30792_thumbnail,39258_thumbnail,2391_thumbnail
44,31383_thumbnail,9183_thumbnail,41099_thumbnail
45,32042_thumbnail,11557_thumbnail,23796_thumbnail
46,32432_thumbnail,39252_thumbnail,37190_thumbnail
47,32636_thumbnail,20329_thumbnail,46815_thumbnail
48,33984_thumbnail,35792_thumbnail,49587_thumbnail
49,34690_thumbnail,5456_thumbnail,38019_thumbnail
50,34822_thumbnail,,
51,35909_thumbnail,,
52,35953_thumbnail,,
53,38118_thumbnail,,
54,38479_thumbnail,,
55,38647_thumbnail,,
56,38901_thumbnail,,
57,39269_thumbnail,,
58,40079_thumbnail,,
59,40124_thumbnail,,
60,43280_thumbnail,,
61,43998_thumbnail,,
62,44232_thumbnail,,
63,44962_thumbnail,,
64,45630_thumbnail,,
65,46444_thumbnail,,
66,46688_thumbnail,,
67,47105_thumbnail,,
68,49942_thumbnail,,
69,49995_thumbnail,,
70,50048_thumbnail,,
71,50246_thumbnail,,
72,50962_thumbnail,,
73,51032_thumbnail,,
74,51128_thumbnail,,
75,51215_thumbnail,,
76,52108_thumbnail,,
77,52836_thumbnail,,
78,53098_thumbnail,,
79,53402_thumbnail,,
80,53859_thumbnail,,
81,53900_thumbnail,,
82,55279_thumbnail,,
83,55876_thumbnail,,
84,56875_thumbnail,,
85,57711_thumbnail,,
86,59760_thumbnail,,
87,59900_thumbnail,,
88,60928_thumbnail,,
89,60936_thumbnail,,
90,61320_thumbnail,,
91,61823_thumbnail,,
92,63836_thumbnail,,
93,1943_thumbnail,,
94,3191_thumbnail,,
95,4827_thumbnail,,
96,4877_thumbnail,,
97,6359_thumbnail,,
98,6449_thumbnail,,
99,7482_thumbnail,,
100,8279_thumbnail,,
101,11263_thumbnail,,
102,12442_thumbnail,,
103,13526_thumbnail,,
104,13987_thumbnail,,
105,15231_thumbnail,,
106,15486_thumbnail,,
107,16325_thumbnail,,
108,16876_thumbnail,,
109,17067_thumbnail,,
110,17291_thumbnail,,
111,18014_thumbnail,,
112,18813_thumbnail,,
113,21929_thumbnail,,
114,22155_thumbnail,,
115,22290_thumbnail,,
116,22425_thumbnail,,
117,22489_thumbnail,,
118,25923_thumbnail,,
119,26219_thumbnail,,
120,26533_thumbnail,,
121,27315_thumbnail,,
122,28603_thumbnail,,
123,29615_thumbnail,,
124,29915_thumbnail,,
125,30272_thumbnail,,
126,30369_thumbnail,,
127,31033_thumbnail,,
128,32032_thumbnail,,
129,35197_thumbnail,,
130,38669_thumbnail,,
131,38687_thumbnail,,
132,39880_thumbnail,,
133,40888_thumbnail,,
134,42125_thumbnail,,
135,42549_thumbnail,,
136,44283_thumbnail,,
137,44581_thumbnail,,
138,45725_thumbnail,,
139,45990_thumbnail,,
140,46543_thumbnail,,
141,46769_thumbnail,,
142,47960_thumbnail,,
143,48506_thumbnail,,
144,51346_thumbnail,,
145,52259_thumbnail,,
146,52375_thumbnail,,
147,52420_thumbnail,,
148,52461_thumbnail,,
149,52931_thumbnail,,
150,53377_thumbnail,,
151,54928_thumbnail,,
152,55287_thumbnail,,
153,56861_thumbnail,,
154,56947_thumbnail,,
155,58947_thumbnail,,
156,58974_thumbnail,,
157,59515_thumbnail,,
158,60988_thumbnail,,
159,61961_thumbnail,,
160,62828_thumbnail,,
161,63015_thumbnail,,
162,63165_thumbnail,,
163,63289_thumbnail,,
164,64824_thumbnail,,
165,4_thumbnail,,
166,431_thumbnail,,
167,970_thumbnail,,
168,1020_thumbnail,,
169,1080_thumbnail,,
170,1101_thumbnail,,
171,1252_thumbnail,,
172,1289_thumbnail,,
173,1774_thumbnail,,
174,1925_thumbnail,,
175,2706_thumbnail,,
176,3055_thumbnail,,
177,3098_thumbnail,,
178,3264_thumbnail,,
179,3881_thumbnail,,
180,4211_thumbnail,,
181,4963_thumbnail,,
182,5015_thumbnail,,
183,5114_thumbnail,,
184,5264_thumbnail,,
185,5307_thumbnail,,
186,5992_thumbnail,,
187,6140_thumbnail,,
188,6558_thumbnail,,
189,6843_thumbnail,,
190,6951_thumbnail,,
191,8213_thumbnail,,
192,8240_thumbnail,,
193,8713_thumbnail,,
194,8805_thumbnail,,
195,9154_thumbnail,,
196,9341_thumbnail,,
197,9509_thumbnail,,
198,9697_thumbnail,,
199,10143_thumbnail,,
200,11417_thumbnail,,
201,11559_thumbnail,,
202,12159_thumbnail,,
203,13364_thumbnail,,
204,14039_thumbnail,,
205,14127_thumbnail,,
206,14542_thumbnail,,
207,15139_thumbnail,,
208,15209_thumbnail,,
209,15221_thumbnail,,
210,15871_thumbnail,,
211,16042_thumbnail,,
212,16209_thumbnail,,
213,16986_thumbnail,,
214,17174_thumbnail,,
215,17365_thumbnail,,
216,17854_thumbnail,,
217,18196_thumbnail,,
218,18547_thumbnail,,
219,18568_thumbnail,,
220,18914_thumbnail,,
221,18981_thumbnail,,
222,19157_thumbnail,,
223,19512_thumbnail,,
224,20316_thumbnail,,
225,20463_thumbnail,,
226,21432_thumbnail,,
227,22654_thumbnail,,
228,24507_thumbnail,,
229,24617_thumbnail,,
230,24991_thumbnail,,
231,25792_thumbnail,,
232,26124_thumbnail,,
233,26190_thumbnail,,
234,26603_thumbnail,,
235,27245_thumbnail,,
236,27739_thumbnail,,
237,27747_thumbnail,,
238,28028_thumbnail,,
239,28121_thumbnail,,
240,28393_thumbnail,,
241,28519_thumbnail,,
242,28821_thumbnail,,
243,28922_thumbnail,,
244,29147_thumbnail,,
245,29200_thumbnail,,
246,29240_thumbnail,,
247,29888_thumbnail,,
248,29904_thumbnail,,
249,30508_thumbnail,,
250,31333_thumbnail,,
251,32035_thumbnail,,
252,32192_thumbnail,,
253,32596_thumbnail,,
254,34247_thumbnail,,
255,34649_thumbnail,,
256,34720_thumbnail,,
257,34845_thumbnail,,
258,35592_thumbnail,,
259,35652_thumbnail,,
260,35998_thumbnail,,
261,36008_thumbnail,,
262,37367_thumbnail,,
263,37655_thumbnail,,
264,38018_thumbnail,,
265,38041_thumbnail,,
266,38048_thumbnail,,
267,38097_thumbnail,,
268,38535_thumbnail,,
269,39144_thumbnail,,
270,39146_thumbnail,,
271,39172_thumbnail,,
272,39297_thumbnail,,
273,39728_thumbnail,,
274,39893_thumbnail,,
275,39990_thumbnail,,
276,40639_thumbnail,,
277,41801_thumbnail,,
278,43671_thumbnail,,
279,43815_thumbnail,,
280,43875_thumbnail,,
281,44432_thumbnail,,
282,45185_thumbnail,,
283,46139_thumbnail,,
284,46172_thumbnail,,
285,46435_thumbnail,,
286,46736_thumbnail,,
287,46793_thumbnail,,
288,47020_thumbnail,,
289,47837_thumbnail,,
290,47911_thumbnail,,
291,47984_thumbnail,,
292,48861_thumbnail,,
293,50589_thumbnail,,
294,50712_thumbnail,,
295,50878_thumbnail,,
296,51021_thumbnail,,
297,52275_thumbnail,,
298,52308_thumbnail,,
299,52438_thumbnail,,
300,52784_thumbnail,,
301,53059_thumbnail,,
302,53688_thumbnail,,
303,54007_thumbnail,,
304,54506_thumbnail,,
305,54825_thumbnail,,
306,54990_thumbnail,,
307,56221_thumbnail,,
308,57100_thumbnail,,
309,58895_thumbnail,,
310,59031_thumbnail,,
311,59383_thumbnail,,
312,59589_thumbnail,,
313,60287_thumbnail,,
314,61033_thumbnail,,
315,61089_thumbnail,,
316,61280_thumbnail,,
317,61424_thumbnail,,
318,61852_thumbnail,,
319,62641_thumbnail,,
320,63298_thumbnail,,
321,63897_thumbnail,,
322,63941_thumbnail,,
323,64111_thumbnail,,
324,64629_thumbnail,,
325,64950_thumbnail,,
326,65300_thumbnail,,
327,65371_thumbnail,,
328,65533_thumbnail,,
329,66_thumbnail,,
330,281_thumbnail,,
331,3092_thumbnail,,
332,3672_thumbnail,,
333,5852_thumbnail,,
334,6898_thumbnail,,
335,8130_thumbnail,,
336,8985_thumbnail,,
337,12244_thumbnail,,
338,13387_thumbnail,,
339,15583_thumbnail,,
340,21303_thumbnail,,
341,26025_thumbnail,,
342,26862_thumbnail,,
343,31300_thumbnail,,
