,train,val,test
0,286_thumbnail,21910_thumbnail,40503_thumbnail
1,2666_thumbnail,32636_thumbnail,32042_thumbnail
2,2906_thumbnail,17738_thumbnail,14401_thumbnail
3,3511_thumbnail,10246_thumbnail,44700_thumbnail
4,4608_thumbnail,52752_thumbnail,3222_thumbnail
5,5265_thumbnail,59760_thumbnail,60928_thumbnail
6,6281_thumbnail,54408_thumbnail,6363_thumbnail
7,6793_thumbnail,64771_thumbnail,12902_thumbnail
8,7329_thumbnail,61823_thumbnail,52846_thumbnail
9,7490_thumbnail,50246_thumbnail,7204_thumbnail
10,8531_thumbnail,53900_thumbnail,10469_thumbnail
11,10077_thumbnail,16064_thumbnail,63836_thumbnail
12,10800_thumbnail,63015_thumbnail,48506_thumbnail
13,11431_thumbnail,31033_thumbnail,46769_thumbnail
14,12522_thumbnail,30272_thumbnail,14051_thumbnail
15,14424_thumbnail,9658_thumbnail,58974_thumbnail
16,14617_thumbnail,42549_thumbnail,60988_thumbnail
17,15188_thumbnail,59515_thumbnail,6449_thumbnail
18,15671_thumbnail,1952_thumbnail,56947_thumbnail
19,15742_thumbnail,54928_thumbnail,22155_thumbnail
20,15912_thumbnail,39880_thumbnail,3191_thumbnail
21,17487_thumbnail,15139_thumbnail,60287_thumbnail
22,18138_thumbnail,27249_thumbnail,52784_thumbnail
23,18607_thumbnail,54007_thumbnail,39255_thumbnail
24,18810_thumbnail,60058_thumbnail,26190_thumbnail
25,19030_thumbnail,5851_thumbnail,4211_thumbnail
26,19569_thumbnail,39172_thumbnail,14039_thumbnail
27,20882_thumbnail,31473_thumbnail,38097_thumbnail
28,21232_thumbnail,47911_thumbnail,10642_thumbnail
29,21373_thumbnail,24759_thumbnail,35998_thumbnail
30,22221_thumbnail,63298_thumbnail,9697_thumbnail
31,22740_thumbnail,53688_thumbnail,18896_thumbnail
32,22924_thumbnail,3881_thumbnail,38041_thumbnail
33,23629_thumbnail,46469_thumbnail,47020_thumbnail
34,24023_thumbnail,24991_thumbnail,19255_thumbnail
35,25604_thumbnail,46793_thumbnail,27747_thumbnail
36,26939_thumbnail,21432_thumbnail,36499_thumbnail
37,27851_thumbnail,28028_thumbnail,34649_thumbnail
38,28066_thumbnail,39893_thumbnail,10896_thumbnail
39,28736_thumbnail,8805_thumbnail,17854_thumbnail
40,30515_thumbnail,39728_thumbnail,61852_thumbnail
41,30712_thumbnail,15871_thumbnail,26124_thumbnail
42,30792_thumbnail,12244_thumbnail,33839_thumbnail
43,31383_thumbnail,57162_thumbnail,26025_thumbnail
44,32432_thumbnail,23796_thumbnail,26862_thumbnail
45,33984_thumbnail,31300_thumbnail,6898_thumbnail
46,34690_thumbnail,30986_thumbnail,31297_thumbnail
47,34822_thumbnail,23523_thumbnail,6582_thumbnail
48,35754_thumbnail,3084_thumbnail,4797_thumbnail
49,35909_thumbnail,62476_thumbnail,56351_thumbnail
50,35953_thumbnail,,
51,38118_thumbnail,,
52,38479_thumbnail,,
53,38647_thumbnail,,
54,38901_thumbnail,,
55,39269_thumbnail,,
56,40079_thumbnail,,
57,40124_thumbnail,,
58,43280_thumbnail,,
59,43998_thumbnail,,
60,44232_thumbnail,,
61,44804_thumbnail,,
62,44962_thumbnail,,
63,45630_thumbnail,,
64,46444_thumbnail,,
65,46688_thumbnail,,
66,47105_thumbnail,,
67,49942_thumbnail,,
68,49995_thumbnail,,
69,50048_thumbnail,,
70,50304_thumbnail,,
71,50962_thumbnail,,
72,51032_thumbnail,,
73,51128_thumbnail,,
74,51215_thumbnail,,
75,51499_thumbnail,,
76,51679_thumbnail,,
77,52108_thumbnail,,
78,52836_thumbnail,,
79,53098_thumbnail,,
80,53402_thumbnail,,
81,53859_thumbnail,,
82,55279_thumbnail,,
83,55876_thumbnail,,
84,56875_thumbnail,,
85,57711_thumbnail,,
86,59002_thumbnail,,
87,59900_thumbnail,,
88,60936_thumbnail,,
89,61320_thumbnail,,
90,63121_thumbnail,,
91,63367_thumbnail,,
92,63429_thumbnail,,
93,1943_thumbnail,,
94,4827_thumbnail,,
95,4877_thumbnail,,
96,5970_thumbnail,,
97,6359_thumbnail,,
98,7482_thumbnail,,
99,8279_thumbnail,,
100,10548_thumbnail,,
101,11263_thumbnail,,
102,12222_thumbnail,,
103,12442_thumbnail,,
104,13526_thumbnail,,
105,13987_thumbnail,,
106,15231_thumbnail,,
107,15486_thumbnail,,
108,16325_thumbnail,,
109,16876_thumbnail,,
110,17067_thumbnail,,
111,17291_thumbnail,,
112,18014_thumbnail,,
113,18813_thumbnail,,
114,20205_thumbnail,,
115,21929_thumbnail,,
116,22290_thumbnail,,
117,22425_thumbnail,,
118,22489_thumbnail,,
119,24563_thumbnail,,
120,25923_thumbnail,,
121,25928_thumbnail,,
122,26219_thumbnail,,
123,26533_thumbnail,,
124,26950_thumbnail,,
125,27315_thumbnail,,
126,28603_thumbnail,,
127,29615_thumbnail,,
128,29915_thumbnail,,
129,30203_thumbnail,,
130,30369_thumbnail,,
131,32032_thumbnail,,
132,35197_thumbnail,,
133,36063_thumbnail,,
134,38349_thumbnail,,
135,38669_thumbnail,,
136,38687_thumbnail,,
137,40129_thumbnail,,
138,40888_thumbnail,,
139,42125_thumbnail,,
140,42296_thumbnail,,
141,43796_thumbnail,,
142,44283_thumbnail,,
143,44581_thumbnail,,
144,44976_thumbnail,,
145,45725_thumbnail,,
146,45990_thumbnail,,
147,46543_thumbnail,,
148,47960_thumbnail,,
149,51346_thumbnail,,
150,52259_thumbnail,,
151,52375_thumbnail,,
152,52420_thumbnail,,
153,52461_thumbnail,,
154,52931_thumbnail,,
155,53377_thumbnail,,
156,55287_thumbnail,,
157,56861_thumbnail,,
158,57598_thumbnail,,
159,58947_thumbnail,,
160,61961_thumbnail,,
161,62828_thumbnail,,
162,63165_thumbnail,,
163,63289_thumbnail,,
164,64824_thumbnail,,
165,4_thumbnail,,
166,431_thumbnail,,
167,706_thumbnail,,
168,970_thumbnail,,
169,1020_thumbnail,,
170,1080_thumbnail,,
171,1101_thumbnail,,
172,1252_thumbnail,,
173,1289_thumbnail,,
174,1774_thumbnail,,
175,1925_thumbnail,,
176,2097_thumbnail,,
177,2706_thumbnail,,
178,3055_thumbnail,,
179,3098_thumbnail,,
180,3264_thumbnail,,
181,4963_thumbnail,,
182,5015_thumbnail,,
183,5114_thumbnail,,
184,5264_thumbnail,,
185,5307_thumbnail,,
186,5992_thumbnail,,
187,6140_thumbnail,,
188,6175_thumbnail,,
189,6558_thumbnail,,
190,6843_thumbnail,,
191,6951_thumbnail,,
192,8213_thumbnail,,
193,8240_thumbnail,,
194,8713_thumbnail,,
195,9154_thumbnail,,
196,9341_thumbnail,,
197,9509_thumbnail,,
198,10143_thumbnail,,
199,11417_thumbnail,,
200,11559_thumbnail,,
201,12159_thumbnail,,
202,13364_thumbnail,,
203,14127_thumbnail,,
204,14542_thumbnail,,
205,15209_thumbnail,,
206,15221_thumbnail,,
207,15293_thumbnail,,
208,16042_thumbnail,,
209,16209_thumbnail,,
210,16986_thumbnail,,
211,17174_thumbnail,,
212,17365_thumbnail,,
213,17416_thumbnail,,
214,18196_thumbnail,,
215,18547_thumbnail,,
216,18568_thumbnail,,
217,18914_thumbnail,,
218,18981_thumbnail,,
219,19157_thumbnail,,
220,19512_thumbnail,,
221,20312_thumbnail,,
222,20316_thumbnail,,
223,20463_thumbnail,,
224,20670_thumbnail,,
225,20858_thumbnail,,
226,22654_thumbnail,,
227,24507_thumbnail,,
228,24617_thumbnail,,
229,25561_thumbnail,,
230,25792_thumbnail,,
231,26603_thumbnail,,
232,27245_thumbnail,,
233,27739_thumbnail,,
234,27950_thumbnail,,
235,28121_thumbnail,,
236,28393_thumbnail,,
237,28519_thumbnail,,
238,28821_thumbnail,,
239,28922_thumbnail,,
240,29147_thumbnail,,
241,29200_thumbnail,,
242,29240_thumbnail,,
243,29331_thumbnail,,
244,29888_thumbnail,,
245,29904_thumbnail,,
246,30508_thumbnail,,
247,30738_thumbnail,,
248,30794_thumbnail,,
249,31333_thumbnail,,
250,32035_thumbnail,,
251,32112_thumbnail,,
252,32192_thumbnail,,
253,32596_thumbnail,,
254,34247_thumbnail,,
255,34720_thumbnail,,
256,34845_thumbnail,,
257,35239_thumbnail,,
258,35592_thumbnail,,
259,35652_thumbnail,,
260,36008_thumbnail,,
261,36204_thumbnail,,
262,36513_thumbnail,,
263,36639_thumbnail,,
264,37367_thumbnail,,
265,37655_thumbnail,,
266,38018_thumbnail,,
267,38048_thumbnail,,
268,38535_thumbnail,,
269,39144_thumbnail,,
270,39146_thumbnail,,
271,39297_thumbnail,,
272,39365_thumbnail,,
273,39425_thumbnail,,
274,39990_thumbnail,,
275,40639_thumbnail,,
276,41801_thumbnail,,
277,43390_thumbnail,,
278,43432_thumbnail,,
279,43671_thumbnail,,
280,43815_thumbnail,,
281,43875_thumbnail,,
282,44432_thumbnail,,
283,45104_thumbnail,,
284,45185_thumbnail,,
285,46139_thumbnail,,
286,46172_thumbnail,,
287,46435_thumbnail,,
288,46736_thumbnail,,
289,47837_thumbnail,,
290,47984_thumbnail,,
291,48861_thumbnail,,
292,49281_thumbnail,,
293,50589_thumbnail,,
294,50712_thumbnail,,
295,50878_thumbnail,,
296,51021_thumbnail,,
297,51832_thumbnail,,
298,52275_thumbnail,,
299,52308_thumbnail,,
300,52438_thumbnail,,
301,53059_thumbnail,,
302,54506_thumbnail,,
303,54590_thumbnail,,
304,54825_thumbnail,,
305,54949_thumbnail,,
306,54990_thumbnail,,
307,56221_thumbnail,,
308,57100_thumbnail,,
309,57468_thumbnail,,
310,58895_thumbnail,,
311,59031_thumbnail,,
312,59383_thumbnail,,
313,59589_thumbnail,,
314,61033_thumbnail,,
315,61089_thumbnail,,
316,61280_thumbnail,,
317,61424_thumbnail,,
318,61493_thumbnail,,
319,62641_thumbnail,,
320,63897_thumbnail,,
321,63941_thumbnail,,
322,64111_thumbnail,,
323,64188_thumbnail,,
324,64629_thumbnail,,
325,64950_thumbnail,,
326,65300_thumbnail,,
327,65371_thumbnail,,
328,65533_thumbnail,,
329,66_thumbnail,,
